,force
83.5,8624.64025602711
84.0,8625.068820429648
84.5,8617.012329133977
85.0,8615.387074393693
85.5,8626.252870281985
86.0,8633.384181940182
86.5,8634.923896957294
87.0,8634.248583353297
87.5,8626.366735659105
88.0,8630.04207222974
88.5,8635.84832624632
89.0,8637.848004862597
89.5,8625.192627923714
90.0,8617.962270270264
90.5,8613.422662154511
91.0,8626.428639406136
91.5,8634.955411592147
92.0,8624.411688345757
92.5,8616.739952647029
93.0,8621.197022433404
93.5,8626.38324332498
94.0,8628.260802731202
94.5,8629.649697710087
95.0,8624.969774434394
95.5,8625.764393441763
96.0,8631.628554156907
96.5,8633.784868011888
97.0,8627.957661957851
97.5,8624.112126157319
98.0,8622.796952913537
98.5,8622.592670548329
99.0,8628.55193792937
99.5,8625.708492482321
100.0,8622.592670548329
100.5,8630.790631386171
101.0,8633.933437004767
101.5,8633.933437004767
102.0,8633.53931648199
102.5,8625.728376716217
103.0,8619.051776218043
103.5,8623.491703428313
104.0,8622.914570032899
104.5,8620.339374156329
105.0,8614.52042193523
105.5,8621.185392032447
106.0,8627.452677451753
106.5,8631.568713868108
107.0,8632.125847591404
107.5,8628.205276945984
108.0,8629.082246695618
108.5,8630.392542674483
109.0,8630.544921128718
109.5,8633.712834560794
110.0,8634.286851124192
110.5,8623.64503424789
111.0,8636.767503096204
111.5,8641.857116624986
112.0,8634.474380517302
112.5,8631.999789051992
113.0,8631.125070347705
113.5,8620.199058996388
114.0,8613.748688555554
114.5,8615.708973878263
115.0,8609.599074046111
115.5,8607.562440768726
116.0,8621.793549450267
116.5,8623.543131156619
117.0,8625.919715570682
117.5,8629.550651714833
118.0,8627.941154291977
118.5,8623.022620209538
119.0,8623.273611765691
119.5,8620.915641765072
120.0,8619.94319017532
120.5,8621.56919526405
121.0,8618.943726041403
121.5,8617.367994298747
122.0,8620.454927817456
122.5,8618.977491721604
123.0,8613.743811290635
123.5,8614.210903200066
124.0,8609.16743610089
124.5,8608.627185217694
125.0,8609.038607044127
125.5,8609.221461189209
126.0,8608.558614913289
126.5,8601.1919824377
127.0,8582.080607444614
127.5,8584.187585889082
128.0,8605.786365990218
128.5,8599.661271601974
129.0,8580.605422394108
129.5,8577.29488503763
130.0,8573.061419089025
130.5,8572.252543461127
131.0,8574.010609876861
131.5,8555.790648841052
132.0,8548.304047192309
132.5,8544.697497372747
133.0,8548.107831072926
133.5,8546.797722681174
134.0,8544.247288303417
134.5,8526.788180594776
135.0,8520.501010941573
135.5,8530.720756815379
136.0,8539.342606807728
136.5,8526.632858465857
137.0,8517.563396764192
137.5,8508.885804539956
138.0,8512.804686901365
138.5,8523.348583305089
139.0,8516.093464152826
139.5,8501.812269712322
140.0,8496.448591412585
140.5,8501.558464349488
141.0,8501.56971957622
141.5,8498.519553131506
142.0,8492.34147259895
142.5,8479.223592419996
143.0,8483.608628755275
143.5,8491.282442342017
144.0,8482.705959571267
144.5,8461.63911880128
145.0,8458.32488742167
145.5,8466.732541791418
146.0,8478.951215933052
146.5,8475.187468113449
147.0,8463.632102000627
147.5,8461.147698286371
148.0,8469.368515892349
148.5,8474.766522633623
149.0,8464.461612210867
149.5,8454.074913807188
150.0,8447.038146053548
150.5,8449.167259777258
151.0,8459.333355736971
151.5,8447.54913334724
152.0,8440.746127994986
152.5,8436.16334598387
153.0,8431.73103769631
153.5,8433.32477780174
154.0,8443.612055035945
154.5,8416.8741384084
155.0,8401.769624132357
155.5,8411.909457896356
