,holder1
364.5,-266.5243759179227
365.0,-269.2632415499071
365.5,-267.53443872367757
366.0,-266.3433074578518
366.5,-269.5477390502572
367.0,-266.9943285308144
367.5,-267.55110511710944
368.0,-265.7784357661759
368.5,-265.90050807945295
369.0,-264.98614716793224
369.5,-265.6182363723392
370.0,-267.53031180720836
370.5,-267.78908822851747
371.0,-268.6545502303054
371.5,-269.35994992114627
372.0,-267.91802550861405
372.5,-268.3123336185026
373.0,-269.6061976878255
373.5,-267.26450086919147
374.0,-267.46376527914833
374.5,-268.5597898790781
375.0,-269.19060204814394
375.5,-268.3363736284223
376.0,-274.62772791720545
376.5,-274.5957334922382
377.0,-274.20850679583623
377.5,-278.4107770076778
378.0,-276.0759689649965
378.5,-273.588812770613
379.0,-276.27524780473124
379.5,-273.7389690390568
380.0,-271.79229099687177
380.5,-274.29123271232487
381.0,-275.9347771960497
381.5,-271.7331577671886
382.0,-271.49220933642937
382.5,-270.17997976733136
383.0,-261.1532879272527
383.5,-269.4053460023037
384.0,-277.0970200465938
384.5,-268.8918565851308
385.0,-274.4825282774566
385.5,-280.2355400211647
386.0,-278.5310441557458
386.5,-279.84428020184976
387.0,-283.11110976117993
387.5,-280.1691233611055
388.0,-278.827630202501
388.5,-281.48574679756246
389.0,-278.80869833394445
389.5,-277.50694478357514
390.0,-282.65780550449824
390.5,-281.82610918290993
391.0,-282.58267686605313
391.5,-285.484274317889
392.0,-282.0407376988466
392.5,-281.2559670148692
393.0,-284.8314711673599
393.5,-282.5618546965968
394.0,-280.6518427199614
394.5,-281.4491817404577
395.0,-280.5118450151334
395.5,-277.1424630245292
396.0,-281.4529803794794
396.5,-282.70911057969
397.0,-279.6264915645611
397.5,-281.9913445692208
398.0,-281.2991589474585
398.5,-281.09215296167804
399.0,-282.4288554340319
399.5,-281.10894561566636
400.0,-279.8470940085332
400.5,-282.0075347799832
401.0,-282.277097460245
401.5,-282.3382977556071
402.0,-287.14336327981687
402.5,-288.0853572159467
403.0,-285.8612811241195
403.5,-283.4150008829782
404.0,-281.7413486677416
404.5,-281.7413486677416
405.0,-285.464577671106
405.5,-285.0329397258854
406.0,-278.45425970029146
406.5,-283.47632022400785
407.0,-291.7299872192902
407.5,-292.69160565331373
408.0,-292.9211653818942
408.5,-287.2512511214552
409.0,-283.7314892008508
409.5,-285.60540869560543
410.0,-286.7487052478149
410.5,-283.4491128778466
411.0,-285.21095989538304
411.5,-288.12503189018116
412.0,-285.31561907422406
412.5,-288.1144332183409
413.0,-289.4202703958455
413.5,-284.9957036841088
414.0,-286.47079494105935
414.5,-291.2180150932607
415.0,-287.7861557719539
415.5,-289.15380651038
416.0,-292.9964347106727
416.5,-290.35628679649506
417.0,-290.9019777059464
417.5,-298.30480727930615
418.0,-295.6623758527811
418.5,-290.2632435888333
419.0,-298.51869266168194
419.5,-288.52220070353144
420.0,-288.7074970885161
420.5,-300.07770750668476
421.0,-294.2748877772375
421.5,-288.0767282087844
422.0,-300.97103340952657
422.5,-297.94381031161356
423.0,-291.90665820455797
423.5,-299.09006857572933
424.0,-297.47306045349444
424.5,-288.3570771479982
425.0,-294.8413070625884
425.5,-295.0271120972441
426.0,-286.8880175381952
426.5,-294.25505044011993
427.0,-299.7770053657943
427.5,-294.01686170437733
428.0,-297.0580239677054
428.5,-299.7044560501425
429.0,-295.4036246835831
429.5,-296.91395706551987
430.0,-297.5893139588495
430.5,-295.0960503609852
431.0,-295.7057553724818
431.5,-295.6831980222373
432.0,-292.49009019800985
432.5,-294.920797101393
433.0,-297.5082330370369
433.5,-291.6224420848764
434.0,-293.8982128558974
434.5,-299.89462248515656
435.0,-299.2477283286622
435.5,-300.55291255871833
436.0,-301.01661707779556
436.5,-297.2437352088043
437.0,-298.10898076392436
437.5,-302.3908910842608
438.0,-300.6777048851236
438.5,-298.43059886782726
439.0,-302.2015218944734
439.5,-302.03714868738996
440.0,-301.5486429876105
440.5,-304.54603251979086
441.0,-301.32389558994726
441.5,-300.30037340889095
442.0,-304.1505050936727
442.5,-301.9333661175538
443.0,-300.4238995222886
443.5,-304.46058659017416
444.0,-304.73840310337346
444.5,-308.9800290913611
445.0,-316.58152784634024
445.5,-309.1954728897465
446.0,-311.4695914512026
446.5,-316.87003682493634
447.0,-313.63697294580595
447.5,-311.89841558974035
448.0,-318.13156015462243
448.5,-314.75175986440195
449.0,-313.5056150704728
449.5,-321.78913366870955
450.0,-326.34093494675426
450.5,-329.78372121734765
451.0,-333.96372483897017
451.5,-332.7386944174993
452.0,-333.7497817374822
452.5,-337.68320210009006
453.0,-335.5962954766303
453.5,-332.91487479031963
454.0,-336.4442830174262
454.5,-336.11262178813035
455.0,-330.42020428911354
455.5,-338.42543740637063
456.0,-345.8643450318322
456.5,-344.13638634760775
457.0,-350.6959324877547
457.5,-351.23599578383846
458.0,-343.9934449680952
458.5,-348.4896735641446
459.0,-353.23377977028235
459.5,-348.5282696124833
460.0,-349.120013157985
460.5,-357.0027987877397
461.0,-353.8406428370288
461.5,-356.2126818710648
462.0,-357.056214217945
462.5,-353.0253315282044
463.0,-353.1371911661998
463.5,-351.7763909648145
