,force
123.5,-16.22379689397405
124.0,-21.275142651864492
124.5,-11.675300035060348
125.0,-11.321020128963937
125.5,-11.96069218163789
126.0,-12.85623305538138
126.5,-14.78762996280966
127.0,-15.728566917710756
127.5,-18.55137778241351
128.0,-26.763941555452526
128.5,-31.460372497019762
129.0,-31.87306414390605
129.5,-31.87306414390605
130.0,-35.70538226791508
130.5,-47.94102582831558
131.0,-54.06762091345716
131.5,-62.97350665326485
132.0,-63.58128889686127
132.5,-66.76201597168215
133.0,-71.75558489900727
133.5,-72.65525268921948
134.0,-75.79546094780027
134.5,-78.85800814192203
135.0,-84.21887263497592
135.5,-89.64389192040973
136.0,-90.21115534776618
136.5,-90.21115534776618
137.0,-95.78820677276661
137.5,-99.97168797085428
138.0,-103.34825599083369
138.5,-111.88159372577046
139.0,-116.20172492022256
139.5,-118.57132532179912
140.0,-122.99537977642194
140.5,-128.04672553431092
141.0,-130.86953639901367
141.5,-131.03461305776818
142.0,-133.17010474329325
142.5,-135.69127553154462
143.0,-136.9265799548541
143.5,-145.33025170591281
144.0,-145.6859168706844
144.5,-146.14738116674815
145.0,-147.30291777803012
145.5,-150.39810512967767
146.0,-165.91531105260648
146.5,-167.41750864727328
147.0,-167.41750864727328
147.5,-167.47153373559294
148.0,-169.34890555470147
148.5,-170.33936550722865
149.0,-171.1137251064772
149.5,-179.17922058353497
150.0,-176.88878194331582
150.5,-175.02341569938866
151.0,-181.17589780601617
151.5,-186.50037039929975
152.0,-187.87050666696268
152.5,-188.86096661948977
153.0,-188.86096661948977
153.5,-188.86096661948977
154.0,-189.60381158388554
154.5,-189.3336861422871
155.0,-188.86096661948977
155.5,-189.60381158388554
156.0,-189.60381158388554
156.5,-189.60381158388554
157.0,-189.60381158388554
157.5,-188.83620512067668
158.0,-188.71239762661116
158.5,-192.90947167544533
159.0,-194.30849635839058
159.5,-180.78421591569906
160.0,-174.79643529360146
160.5,-161.11007958594982
161.0,-152.75870134986872
161.5,-152.75870134986872
162.0,-150.36809119172233
162.5,-148.4006775587477
163.0,-148.4006775587477
163.5,-148.4006775587477
164.0,-147.75687858960555
164.5,-147.75687858960555
165.0,-147.75687858960555
165.5,-147.75687858960555
166.0,-147.03654407867586
166.5,-147.39671133414083
167.0,-145.28453816964253
167.5,-144.53788374389114
168.0,-145.3467593717884
168.5,-146.96451062758297
169.0,-146.96451062758297
169.5,-146.96451062758297
170.0,-145.10739821659445
170.5,-143.25028580560593
171.0,-143.25028580560593
171.5,-142.8312450564599
172.0,-142.16077985782613
172.5,-142.16077985782613
173.0,-142.16077985782613
173.5,-142.16077985782613
174.0,-140.3862057762144
174.5,-138.496078033475
175.0,-139.13575008614882
175.5,-140.03129095989243
176.0,-138.496078033475
176.5,-135.00245565546962
177.0,-138.496078033475
177.5,-138.496078033475
178.0,-138.496078033475
178.5,-136.27897152435582
179.0,-133.47624691043862
179.5,-133.3952092779591
180.0,-128.9381394915854
180.5,-127.3914981811009
181.0,-126.06580562925683
181.5,-128.9381394915854
182.0,-127.63253319052728
182.5,-126.06580562925683
183.0,-128.9381394915854
183.5,-127.89365445073872
184.0,-126.06580562925683
184.5,-128.69877833639154
185.0,-126.30103986798069
185.5,-118.38974099716961
186.0,-121.14502050147337
186.5,-121.75730483576262
187.0,-121.75730483576262
187.5,-123.88679373369632
188.0,-126.01628263163002
188.5,-126.01628263163002
189.0,-121.75730483576262
189.5,-123.69320383388369
190.0,-126.01628263163002
190.5,-126.01628263163002
191.0,-134.84788387499884
191.5,-137.25800309281567
192.0,-135.57834808998794
192.5,-135.75880689194454
193.0,-137.25800309281567
193.5,-135.88373990868413
194.0,-135.59222953629228
194.5,-137.25800309281567
195.0,-136.09196160324936
195.5,-135.4256521806401
196.0,-137.25800309281567
196.5,-136.2585389589015
197.0,-135.4256521806401
197.5,-142.21030285545203
198.0,-139.94049879757745
198.5,-136.76277311655213
199.0,-136.76277311655213
199.5,-136.76277311655213
200.0,-136.76277311655213
200.5,-141.37222135716038
201.0,-141.2198429029254
201.5,-136.76277311655213
202.0,-136.76277311655213
202.5,-136.76277311655213
203.0,-136.76277311655213
203.5,-135.65976089669206
204.0,-135.02946819962926
204.5,-136.9237228588382
205.0,-143.86932327593513
205.5,-145.1321597154074
206.0,-145.1321597154074
206.5,-145.1321597154074
207.0,-145.1321597154074
207.5,-145.1321597154074
208.0,-145.1321597154074
208.5,-145.1321597154074
209.0,-145.1321597154074
209.5,-145.1321597154074
210.0,-144.7607372332098
210.5,-144.24074575813302
211.0,-144.24074575813302
211.5,-144.0426537676277
212.0,-143.59694678899086
212.5,-144.18221857912016
213.0,-145.22295187772238
213.5,-145.67691268929775
214.0,-145.67691268929775
214.5,-145.67691268929775
215.0,-144.80200639789868
215.5,-145.92452767742998
216.0,-145.92452767742998
216.5,-145.92452767742998
217.0,-148.0585186660572
217.5,-149.83684448991244
218.0,-145.92452767742998
218.5,-145.92452767742998
219.0,-144.38031056962544
219.5,-139.04083100736443
220.0,-144.95882922371558
220.5,-149.3416145136489
221.0,-148.51623121987618
221.5,-149.81208299109895
222.0,-150.98825418472563
222.5,-149.3416145136489
223.0,-149.3416145136489
223.5,-152.16442537835155
224.0,-150.3680911917225
224.5,-149.3416145136489
225.0,-149.3416145136489
225.5,-149.19304552076983
226.0,-149.04447652789077
226.5,-152.7091783522419
227.0,-152.7091783522419
227.5,-152.7091783522419
228.0,-155.16056673474748
228.5,-153.7986843000217
229.0,-149.04447652789077
229.5,-149.04447652789077
230.0,-148.2521085658691
230.5,-152.2319567387512
231.0,-159.1966910412957
231.5,-159.1966910412957
232.0,-159.1966910412957
232.5,-159.5478541153738
233.0,-159.84049001043877
233.5,-159.84049001043877
234.0,-159.84049001043877
234.5,-159.84049001043877
235.0,-159.1471680436698
235.5,-159.84049001043877
236.0,-159.46231439220108
236.5,-159.1471680436698
237.0,-164.09946780630617
237.5,-164.8423127707015
238.0,-165.73372672797632
238.5,-165.73372672797632
239.0,-161.93696357662157
239.5,-154.34343727391206
240.0,-165.73372672797632
240.5,-165.73372672797632
241.0,-165.73372672797632
241.5,-170.60983726349556
242.0,-172.0456578799917
242.5,-171.77553243839338
243.0,-173.39328369418794
243.5,-174.2021593220852
244.0,-170.20880487712245
244.5,-166.03086471373445
245.0,-166.03086471373445
245.5,-165.5356347374709
246.0,-165.74198056091402
246.5,-166.03086471373445
247.0,-166.03086471373445
247.5,-166.27397761117322
248.0,-166.3550152436527
248.5,-166.03086471373445
249.0,-166.03086471373445
249.5,-166.03086471373445
250.0,-166.69942518169086
250.5,-170.19079651435004
251.0,-170.19079651435004
251.5,-170.19079651435004
252.0,-170.19079651435004
252.5,-170.63650349298678
253.0,-170.396507427567
253.5,-170.19079651435004
254.0,-170.59936124476707
254.5,-170.19079651435004
255.0,-171.37934845738212
255.5,-171.82505543601928
256.0,-171.82505543601928
256.5,-173.90502133632697
257.0,-179.17246744749588
257.5,-178.8888357338179
258.0,-172.27076241465693
258.5,-172.27076241465693
259.0,-172.27076241465693
259.5,-171.9736244288985
260.0,-172.27076241465693
260.5,-166.14791907175996
261.0,-166.7602034060494
261.5,-175.86117974256877
262.0,-174.06597107861336
262.5,-172.27076241465693
263.0,-172.27076241465693
263.5,-167.98477207462926
264.0,-165.5356347374709
264.5,-172.36980840990964
265.0,-172.36980840990964
265.5,-172.32853924522138
266.0,-173.01360737905205
266.5,-176.50085179524203
267.0,-172.33679307815905
267.5,-172.32028541228374
268.0,-172.35630213782986
268.5,-172.32028541228374
269.0,-172.3608042285231
269.5,-172.3608042285231
270.0,-171.06316316484478
270.5,-169.59652054283288
271.0,-169.44033262724216
271.5,-167.5660776401519
272.0,-167.5660776401519
272.5,-167.5660776401519
273.0,-169.59652054283288
273.5,-169.59652054283288
274.0,-167.93524907700274
274.5,-167.5660776401519
275.0,-168.98873829923664
275.5,-171.47839445263526
276.0,-171.47839445263526
276.5,-173.13516382777183
277.0,-173.45931435768944
277.5,-173.45931435768944
278.0,-174.54056647253128
278.5,-179.94682704674415
279.0,-178.31752042483686
279.5,-177.61924615830503
280.0,-177.61924615830503
280.5,-175.192619274613
281.0,-177.24107054006748
281.5,-182.86868390669952
282.0,-182.86868390669952
282.5,-182.86868390669952
283.0,-185.79054076665489
283.5,-182.86868390669952
284.0,-182.86868390669952
284.5,-182.86868390669952
285.0,-179.78925387248
285.5,-174.40025131259063
286.0,-182.86868390669952
286.5,-183.01725289957903
287.0,-184.75055781650215
287.5,-187.52384568357775
288.0,-183.01725289957903
288.5,-183.01725289957903
289.0,-183.01725289957903
289.5,-179.7157197244876
290.0,-179.13194863125585
290.5,-179.89730404911734
291.0,-179.89730404911734
291.5,-179.89730404911734
292.0,-181.43251697553478
292.5,-180.45556329508727
293.0,-179.89730404911734
293.5,-181.457278474348
294.0,-181.5658481229906
294.5,-181.43251697553478
295.0,-181.680131963667
295.5,-181.680131963667
296.0,-181.680131963667
296.5,-188.08097940687506
297.0,-191.83234647707195
297.5,-191.83234647707195
298.0,-191.83234647707195
298.5,-191.83234647707195
299.0,-191.83234647707195
299.5,-194.78571797188044
300.0,-202.97883040436105
300.5,-203.56929691452115
301.0,-203.88706948262382
301.5,-204.1140498884115
302.0,-210.20537859645447
302.5,-210.5768010786522
303.0,-211.09679255372885
303.5,-210.20537859645447
304.0,-210.5025165822126
304.5,-212.97453954706143
305.0,-214.1807246786436
305.5,-214.2015035587665
306.0,-214.31578739944234
306.5,-215.73394596783396
307.0,-220.95186908137566
307.5,-227.8850887490671
308.0,-227.8850887490671
308.5,-227.8850887490671
309.0,-231.30217558528693
309.5,-229.43831003825812
310.0,-227.8850887490671
310.5,-231.30217558528693
311.0,-229.98791141750965
311.5,-227.8850887490671
312.0,-235.85829136691245
312.5,-235.85829136691245
313.0,-237.47904401650257
313.5,-238.82967122449463
314.0,-238.82967122449463
314.5,-238.82967122449463
315.0,-238.82967122449463
315.5,-238.82967122449463
316.0,-238.82967122449463
316.5,-245.73137625733287
317.0,-249.67520770466854
317.5,-240.855612036481
318.0,-249.99710718924007
318.5,-250.02186868805347
319.0,-250.11266085036837
319.5,-251.11137463583327
320.0,-250.98531609642072
320.5,-250.91328264532785
321.0,-251.30946662633897
321.5,-257.07889584981103
322.0,-262.2540491017662
322.5,-263.9873540186891
323.0,-264.43306099732644
323.5,-265.7404681346625
324.0,-265.91875092611735
324.5,-265.91875092611735
325.0,-265.91875092611735
325.5,-269.5091682540296
326.0,-273.099585581941
326.5,-273.099585581941
327.0,-277.8909356022914
327.5,-279.4880522757421
328.0,-273.099585581941
328.5,-276.4506417546577
329.0,-278.84425330659906
329.5,-273.099585581941
330.0,-273.099585581941
330.5,-273.099585581941
331.0,-273.099585581941
331.5,-275.1885556636347
332.0,-275.9058887807678
332.5,-272.71165543386735
333.0,-272.9891112026204
333.5,-274.43670651785214
334.0,-272.8684782596841
334.5,-272.72591205439613
335.0,-274.43670651785214
335.5,-273.1338707341435
336.0,-274.43670651785214
336.5,-274.832890498863
337.0,-274.6167901455844
337.5,-274.43670651785214
338.0,-274.832890498863
338.5,-274.110680116812
339.0,-273.099585581941
339.5,-274.832890498863
340.0,-274.360170976066
340.5,-273.099585581941
341.0,-274.5662282039521
341.5,-274.5177441503319
342.0,-273.099585581941
342.5,-280.0823282472577
343.0,-282.4057822192287
343.5,-282.3603861380716
344.0,-282.3603861380716
344.5,-282.3603861380716
345.0,-277.70522436119245
345.5,-277.70522436119245
346.0,-277.70522436119245
346.5,-277.50713237068703
347.0,-277.5791658217799
347.5,-277.70522436119245
348.0,-277.70522436119245
348.5,-277.70522436119245
349.0,-277.57316303418884
349.5,-275.37764347275333
350.0,-275.37764347275333
350.5,-272.91950195420833
351.0,-270.8710506887537
351.5,-275.37764347275333
352.0,-275.2650912054209
352.5,-275.130028484622
353.0,-275.130028484622
353.5,-275.29510514337625
354.0,-275.130028484622
354.5,-275.130028484622
355.0,-277.3090403801816
355.5,-277.4441031009808
356.0,-285.2574814992128
356.5,-286.95777108438625
357.0,-277.60617836593974
357.5,-278.2049564281496
358.0,-278.54711532084093
358.5,-278.54711532084093
359.0,-278.54711532084093
359.5,-278.54711532084093
360.0,-278.54711532084093
360.5,-279.3518640322696
361.0,-280.4785122282692
361.5,-280.4785122282692
362.0,-281.91017706874095
362.5,-285.7279499766646
363.0,-283.21578336979934
363.5,-292.0668936728389
364.0,-288.64530474592675
364.5,-281.07278819978586
365.0,-280.4785122282692
365.5,-280.4785122282692
366.0,-280.4785122282692
366.5,-280.4785122282692
367.0,-282.29435547456984
367.5,-280.4785122282692
368.0,-280.4785122282692
368.5,-282.6575241238297
369.0,-280.4785122282692
369.5,-283.1908487136514
370.0,-288.80287792019294
370.5,-289.1945598105103
371.0,-289.1945598105103
371.5,-289.1945598105103
372.0,-284.8860590170161
372.5,-286.32222594818086
373.0,-289.1945598105103
373.5,-284.34130604312577
374.0,-284.34130604312577
374.5,-285.124669823761
375.0,-284.47186667323155
375.5,-280.4785122282692
376.0,-282.23432759865875
376.5,-285.33557545700904
377.0,-289.8383587796525
377.5,-297.2503007577322
378.0,-297.415377416487
378.5,-297.415377416487
379.0,-298.30679137376137
379.5,-297.8610843951242
380.0,-297.415377416487
380.5,-298.30679137376137
381.0,-298.30679137376137
381.5,-297.7395279464049
382.0,-297.415377416487
382.5,-298.30679137376137
383.0,-298.30679137376137
383.5,-299.1239208345963
384.0,-298.57691681536
384.5,-295.78111849481684
385.0,-295.78111849481684
385.5,-295.6903263325019
386.0,-294.69161254703704
386.5,-295.4179498455569
387.0,-295.78111849481684
387.5,-299.19820533103575
388.0,-299.97152598627827
388.5,-300.6343722622005
389.0,-292.71069264198195
389.5,-296.0122258170738
390.0,-300.74242243884015
390.5,-300.6343722622005
391.0,-300.6343722622005
391.5,-300.6343722622005
392.0,-300.6343722622005
392.5,-300.6591337610137
393.0,-300.78294125508
393.5,-297.5009171396591
394.0,-296.7715784473439
394.5,-300.78294125508
395.0,-298.44297961723436
395.5,-296.2313275641473
396.0,-289.54122079389384
396.5,-295.78111849481684
397.0,-296.07825648057496
397.5,-304.4161284445783
398.0,-296.1773024758277
398.5,-296.1773024758277
399.0,-296.1773024758277
399.5,-297.11823943072886
400.0,-297.11823943072886
400.5,-297.11823943072886
401.0,-297.49641504896636
401.5,-302.8463994895122
402.0,-309.544009744253
402.5,-305.51810172043133
403.0,-301.27817123134355
403.5,-303.47369079277877
404.0,-305.0419190509474
404.5,-307.3289811231456
405.0,-317.6207604480451
405.5,-317.6207604480451
406.0,-306.090155834038
406.5,-318.1490057560595
407.0,-319.2054963720884
407.5,-319.2054963720884
408.0,-319.2054963720884
408.5,-319.2054963720884
409.0,-319.2054963720884
409.5,-325.2431751660365
410.0,-313.0466363036461
410.5,-299.2432262379693
411.0,-301.94863642997746
411.5,-325.79205505639493
412.0,-325.79205505639493
412.5,-326.80502546238904
413.0,-323.59653549496136
413.5,-306.4285629844853
414.0,-316.5132461374903
414.5,-320.2950023198682
415.0,-306.4285629844853
415.5,-306.4285629844853
416.0,-306.4285629844853
416.5,-306.4285629844853
417.0,-305.63619502246365
417.5,-305.63619502246365
418.0,-307.41902293701304
418.5,-305.85904851178213
419.0,-306.30475549041984
419.5,-308.6818593764856
420.0,-312.90256940146014
420.5,-314.37925514886456
421.0,-314.6493805904629
421.5,-314.6493805904629
422.0,-314.6493805904629
422.5,-316.48173150263847
423.0,-315.48226736872465
423.5,-314.6493805904629
424.0,-316.48173150263847
424.5,-316.48173150263847
425.0,-316.48173150263847
425.5,-316.48173150263847
426.0,-321.6681399813267
426.5,-329.9024638593837
427.0,-328.1871673052338
427.5,-323.61304316083533
428.0,-330.4853114468335
428.5,-329.29468161578893
429.0,-318.31408241481404
429.5,-318.31408241481404
430.0,-318.21916333603025
430.5,-317.17505346940743
431.0,-317.89989007102986
431.5,-318.31408241481404
432.0,-318.31408241481404
432.5,-317.74456794211073
433.0,-319.48462599507354
433.5,-319.9978643341101
434.0,-319.9978643341101
434.5,-319.9978643341101
435.0,-320.5240461838898
435.5,-324.2073191323516
436.0,-324.2073191323516
436.5,-322.29393058769614
437.0,-324.4206489682806
437.5,-330.19960184514184
438.0,-328.0205899495817
438.5,-315.33820046653966
439.0,-321.8212110649004
439.5,-323.1178131845718
440.0,-323.1178131845718
440.5,-326.05205079393335
441.0,-330.19960184514184
441.5,-330.19960184514184
442.0,-333.508638504722
442.5,-335.3995165959104
443.0,-339.80706338465734
443.5,-339.861088472977
444.0,-339.90610937991005
444.5,-340.24376618190774
445.0,-346.77742530056884
445.5,-357.04106655863296
446.0,-351.1973528387216
446.5,-353.388745483689
447.0,-365.3654322505555
447.5,-369.86752294386224
448.0,-370.0078381038036
448.5,-370.7094139035107
449.0,-370.7094139035107
449.5,-371.58931088459286
450.0,-372.90224617050126
450.5,-374.2151814564096
451.0,-375.26552968513624
451.5,-372.8704174362973
452.0,-371.5017818655324
452.5,-375.26552968513624
453.0,-373.5547352216797
453.5,-371.5017818655324
454.0,-378.1873865450916
454.5,-370.1691630203139
455.0,-365.905683133753
455.5,-365.905683133753
456.0,-367.4859169671036
456.5,-368.92658598896105
457.0,-368.92658598896105
457.5,-375.10045302638144
458.0,-378.1873865450916
458.5,-377.44454158069584
459.0,-380.5509841590772
459.5,-383.1396863077289
460.0,-383.1396863077289
460.5,-383.1396863077289
461.0,-383.5763891049792
461.5,-388.0784797982849
462.0,-389.47482054254743
462.5,-390.0233829777935
463.0,-392.8627015083721
463.5,-393.0773011647532
464.0,-392.0043028828486
464.5,-392.7554016801813
465.0,-396.5108956668473
465.5,-393.1309510788486
466.0,-392.37985228151484
466.5,-398.0296009273895
467.0,-401.47670170156425
467.5,-404.9793282609564
468.0,-407.7886328535796
468.5,-405.27646624671434
469.0,-407.5792856363403
469.5,-408.19006927373255
470.0,-406.46501818974775
470.5,-407.71960079628207
471.0,-408.3468920995492
471.5,-412.95253087880155
472.0,-417.2857931711087
472.5,-421.61905546341586
473.0,-412.95253087880155
473.5,-412.95253087880155
474.0,-412.95253087880155
474.5,-412.95253087880155
475.0,-412.95253087880155
475.5,-412.95253087880155
476.0,-412.36725908867146
476.5,-412.4160317378489
477.0,-412.6598949837365
477.5,-407.81451987506625
478.0,-406.31644919686823
478.5,-405.92026521585746
479.0,-405.22694324908844
479.5,-413.1956437762408
480.0,-411.4296987017901
480.5,-403.7412533202969
481.0,-411.4296987017901
481.5,-413.99251382895545
482.0,-413.99251382895545
482.5,-413.99251382895545
483.0,-413.99251382895545
483.5,-413.42525040159916
484.0,-410.87256497849376
484.5,-413.4725223538788
485.0,-410.7375022576947
485.5,-410.00591252003267
486.0,-417.17849334291776
486.5,-410.87256497849376
487.0,-409.3868750497031
487.5,-412.0734976709332
488.0,-410.1544815129114
488.5,-410.2242639186576
489.0,-413.99251382895545
489.5,-413.99251382895545
490.0,-413.99251382895545
490.5,-413.99251382895545
491.0,-413.99251382895545
491.5,-407.63706246690447
492.0,-408.3198795553889
492.5,-413.99251382895545
493.0,-413.99251382895545
493.5,-419.0438595868445
494.0,-415.604262297159
494.5,-409.58496704020854
495.0,-418.3162524678731
495.5,-416.4641616195796
496.0,-409.0249762208949
496.5,-409.32497130267
497.0,-418.9943365892186
497.5,-418.9943365892186
498.0,-418.9943365892186
498.5,-418.9943365892186
499.0,-418.548629610581
499.5,-418.79174250801964
500.0,-418.9943365892186
500.5,-418.548629610581
501.0,-418.930664163699
501.5,-420.99589107661774
502.0,-423.79806735897546
502.5,-415.23058876961477
503.0,-417.5671738394409
503.5,-423.79806735897546
504.0,-416.65850186784076
504.5,-415.9959441874762
505.0,-419.44004356785535
505.5,-422.60951541594244
506.0,-423.8310826907264
506.5,-424.1942513399872
507.0,-421.168846394085
507.5,-419.44004356785535
508.0,-419.44004356785535
508.5,-419.1429055820972
509.0,-418.8457675963391
509.5,-419.44004356785535
510.0,-419.2239432145767
510.5,-418.8457675963391
511.0,-420.0714617875919
511.5,-418.44958361532815
512.0,-417.26103167229576
512.5,-418.55763379196736
513.0,-418.70170069415343
513.5,-416.9308783547863
514.0,-416.4686637102732
514.5,-416.07247972926234
515.0,-416.07247972926234
515.5,-416.28858008254093
516.0,-416.4686637102732
516.5,-416.4686637102732
517.0,-417.8643118251983
517.5,-419.53908956310806
518.0,-419.53908956310806
518.5,-419.6381355583608
519.0,-419.6381355583608
519.5,-423.8599711060091
520.0,-427.438007684514
520.5,-428.28214968950874
521.0,-427.06658520231576
521.5,-429.2951200955031
522.0,-428.4379912904308
522.5,-427.06658520231576
523.0,-427.06658520231576
523.5,-432.36554594833706
524.0,-430.47466785714806
524.5,-431.7877776426966
525.0,-434.86233041200006
525.5,-435.0893108177879
526.0,-436.4939631140993
526.5,-437.0207077252162
527.0,-435.0893108177879
527.5,-438.1803712529674
528.0,-440.3882715638092
528.5,-435.0893108177879
529.0,-435.0893108177879
529.5,-435.0893108177879
530.0,-435.0893108177879
530.5,-435.25438747654243
531.0,-435.58454079405146
531.5,-435.58454079405146
532.0,-437.8473608394411
532.5,-445.3900943240724
533.0,-437.3673687085996
533.5,-435.58454079405146
534.0,-445.3900943240724
534.5,-438.85305863739177
535.0,-435.58454079405146
535.5,-443.11203643325916
536.0,-443.11203643325916
536.5,-443.11203643325916
537.0,-445.18299815217983
537.5,-439.54225368769244
538.0,-434.54455784389756
538.5,-434.54455784389756
539.0,-433.430290397304
539.5,-430.08748805752475
540.0,-433.8017128795027
