,force
93.5,-306.09266665764136
94.0,-304.20722859270694
94.5,-307.9295196605102
95.0,-310.8288660669996
95.5,-310.8288660669996
96.0,-313.97582746162055
96.5,-314.6421368842298
97.0,-311.9596411794682
97.5,-314.93102103705024
98.0,-316.2413170159145
98.5,-312.9020788312671
99.0,-320.3125201124485
99.5,-327.78223892109236
100.0,-325.8281439730855
100.5,-332.18453327069756
101.0,-337.3789069867658
101.5,-330.6298112846087
102.0,-331.7028095665134
102.5,-339.06110163049766
103.0,-334.0159462473115
103.5,-334.419821299923
104.0,-344.776880939874
104.5,-344.776880939874
105.0,-347.92834442518847
105.5,-349.7291807025108
106.0,-346.7825623437416
106.5,-348.96157423930185
107.0,-351.14058613486213
107.5,-351.0704285548915
108.0,-350.2986951752141
108.5,-349.2587122250603
109.0,-346.75780084492874
109.5,-350.61440428508246
110.0,-357.7519063179823
110.5,-352.86038477970527
111.0,-359.31378547389085
111.5,-368.31156003913156
112.0,-366.7628408406348
112.5,-365.3784479524429
113.0,-369.0701623209535
113.5,-363.8329177348534
114.0,-362.72896757943226
114.5,-367.26444877871376
115.0,-369.91880641664176
115.5,-371.25930392057387
116.0,-387.63903538549494
116.5,-388.6047338392091
117.0,-388.6047338392091
117.5,-393.28690816024783
118.0,-385.91334939128325
118.5,-376.94206789819964
119.0,-387.29462544745735
119.5,-382.8786372386608
120.0,-376.00113094329845
120.5,-385.57557715106276
121.0,-398.4433027009811
121.5,-395.95439689603086
122.0,-406.8066865122452
122.5,-409.9243843173599
123.0,-400.0850651071388
123.5,-409.05548081355204
124.0,-408.76821279585215
124.5,-403.73400961406423
125.0,-405.09779677946716
125.5,-414.4332281467056
126.0,-412.2272037069857
126.5,-424.3190689607574
127.0,-432.03640275753287
127.5,-432.72072054291516
128.0,-437.1048910915237
128.5,-439.20823323196987
129.0,-437.92963947507087
129.5,-441.8686225170452
130.0,-445.7407668279568
130.5,-447.46281651814616
131.0,-457.0083743106279
131.5,-475.40204101235446
132.0,-484.7468805947607
132.5,-488.61642754565736
133.0,-495.90249857143726
133.5,-503.19475997191927
134.0,-505.7390039749737
134.5,-509.6254337659707
135.0,-515.7397923994833
135.5,-524.3450192877345
136.0,-535.0239784122565
136.5,-541.284135521299
137.0,-545.5903852694465
137.5,-554.818358080939
138.0,-565.0221590502046
138.5,-568.3608344735154
139.0,-571.8780928276608
139.5,-579.8873121710518
140.0,-589.1233512283698
140.5,-590.0710413193106
141.0,-591.0928427493565
141.5,-594.532613196377
142.0,-610.9039465305815
142.5,-621.6847221677058
143.0,-625.0477839156058
143.5,-625.0316514239554
144.0,-611.6000390147008
144.5,-600.7282403388149
145.0,-596.7251313640168
145.5,-383.47910358487354
146.0,-237.2737083197627
146.5,-199.66624406168015
147.0,-163.41015736004024
147.5,-137.02790589726374
148.0,-157.1190050881461
148.5,-174.26920011229186
149.0,-148.91342532759185
149.5,-137.02790589726374
150.0,-144.5013764481523
150.5,-151.48449428769294
151.0,-193.07349500266855
151.5,-195.8702312587756
152.0,-170.15466439283594
152.5,-164.69475390452772
153.0,-199.3638536367806
153.5,-203.88395269285957
154.0,-191.4536802886414
154.5,-172.43684920011486
155.0,-173.22921716214285
155.5,-164.46364658227094
156.0,-163.4979481285568
156.5,-168.15761199612962
157.0,-180.58338230965364
157.5,-180.58338230965364
158.0,-167.91224805334375
158.5,-161.75702428892248
159.0,-163.0567432406125
159.5,-168.48940561024727
160.0,-167.21965898505948
160.5,-165.94991235987172
161.0,-163.0567432406125
161.5,-152.15718167211855
162.0,-145.45300586844894
162.5,-144.51488272023172
163.0,-142.2278206480321
163.5,-143.91160256732908
164.0,-139.9703973395638
164.5,-137.7459893628461
165.0,-137.7459893628461
165.5,-132.63893023262642
166.0,-133.6941077388708
166.5,-138.3326464116508
167.0,-138.83549531062636
167.5,-133.1898735812204
168.0,-132.8184510990227
168.5,-131.4137988027113
169.0,-133.4622500681653
169.5,-135.2630863454878
170.0,-135.6288812143191
170.5,-133.8955762973958
171.0,-136.0622074435496
171.5,-135.51745446965924
172.0,-131.0536315472466
172.5,-130.84895957803565
173.0,-135.2090612571679
173.5,-129.97706911020904
174.0,-118.81582352016721
174.5,-122.72251271928496
175.0,-124.67191798948534
175.5,-124.67191798948534
176.0,-125.5678340374524
176.5,-135.37459966881414
177.0,-136.7307679115056
177.5,-134.52699451713215
178.0,-118.92049712878655
178.5,-129.17851077348647
179.0,-136.7307679115056
179.5,-118.76292395452212
180.0,-115.52785021347569
180.5,-120.09104070904618
181.0,-131.35133229434103
181.5,-117.59838316185034
182.0,-128.99167400971186
182.5,-132.49655161445116
183.0,-129.38110485468354
183.5,-128.21281231977036
184.0,-124.67191798948518
184.5,-118.11012080399172
185.0,-128.1447181980349
185.5,-134.96594835972982
186.0,-125.50142819972689
186.5,-130.01589964244113
187.0,-138.91597018176927
187.5,-130.27251881195807
188.0,-130.73623415336803
188.5,-138.50026271130932
189.0,-131.04012527516622
189.5,-132.725119295803
190.0,-138.42580505753534
190.5,-134.76222875585805
191.0,-131.88370451882406
191.5,-138.14667543454982
192.0,-135.91363845067008
192.5,-124.99381747405641
193.0,-133.49939231638527
193.5,-127.05577501158997
194.0,-127.74234384231863
194.5,-138.13091811712312
195.0,-136.26705257009434
195.5,-126.23189241471573
196.0,-137.725729954726
196.5,-142.32686664328503
197.0,-133.29304649294141
197.5,-142.1287746527796
198.0,-136.3964876775276
198.5,-125.3764951829869
199.0,-135.66602346253876
199.5,-132.11687529931635
200.0,-126.68585322629058
200.5,-127.71758234350682
201.0,-133.22034927206724
201.5,-127.71758234350682
202.0,-132.3547357576126
202.5,-137.18998116222326
203.0,-134.65755514723742
203.5,-139.5350076520985
204.0,-140.14785474772498
204.5,-140.14785474772498
205.0,-141.89691698207446
205.5,-142.89638111598833
206.0,-141.02351138757294
206.5,-143.58970308275778
207.0,-142.389722755657
207.5,-139.43877546352905
208.0,-145.26205661798576
208.5,-144.44284926913852
209.0,-139.2316792916372
209.5,-139.55976915091193
210.0,-141.62454049512948
210.5,-142.52495863379045
211.0,-146.46203694508677
211.5,-144.8422222310579
212.0,-141.9982140226738
212.5,-142.5744816314168
213.0,-146.46203694508677
213.5,-143.98813810911486
214.0,-144.71158945206287
214.5,-145.1001545103618
215.0,-149.581985795548
215.5,-154.06381708073422
216.0,-153.50049298273478
216.5,-145.7439534795047
217.0,-145.60213762266568
217.5,-147.30392790473525
218.0,-142.6240046290436
218.5,-142.6240046290436
219.0,-142.6240046290436
219.5,-139.13676021285303
220.0,-148.63204465926032
220.5,-155.7093312291375
221.0,-153.0085962851569
221.5,-154.48701360590545
222.0,-155.4030014748802
222.5,-148.6451757571154
223.0,-148.6451757571154
223.5,-154.74363277542307
224.0,-151.2100543425155
224.5,-152.2067046697457
225.0,-161.66559721638168
225.5,-157.938991644997
226.0,-155.81738140577718
226.5,-160.68847037859982
227.0,-154.52753242214544
227.5,-151.0429142255257
228.0,-157.53455383104875
228.5,-155.89616799291008
229.0,-156.12727531516626
229.5,-164.7664987600642
230.0,-167.69502217739142
230.5,-165.87505201462272
231.0,-167.89724108436624
231.5,-167.17840727033573
232.0,-156.86861958266365
232.5,-166.5302793678327
233.0,-159.51134681963413
233.5,-147.37821240117455
234.0,-153.9962857203357
234.5,-169.23023510381032
235.0,-168.53691313703976
235.5,-173.4835852863101
236.0,-175.408229057698
236.5,-169.29626576730996
237.0,-172.63906810709045
237.5,-172.47511697100933
238.0,-168.9188116379659
238.5,-169.89767004909186
239.0,-169.70483049772804
239.5,-167.18741145172135
240.0,-173.60476656080473
240.5,-175.48251355413822
241.0,-170.95115927132585
241.5,-174.8139530861822
242.0,-176.31089824170633
242.5,-170.410215758791
243.0,-174.16340098100005
243.5,-173.6634957567077
244.0,-167.0073278239896
244.5,-170.0732515861315
245.0,-175.2142639836618
245.5,-171.48015492778902
246.0,-170.3651371327469
246.5,-171.49591224521555
247.0,-168.81547999868855
247.5,-168.6483398816997
248.0,-170.67052895144317
248.5,-168.25215590068865
249.0,-168.9049590512177
249.5,-171.02544376776478
250.0,-169.68832283185293
250.5,-172.80001784937636
251.0,-175.1606140695667
251.5,-171.9416192238523
252.0,-174.5291958498296
252.5,-177.933901936643
253.0,-174.4053883557649
253.5,-173.62127422668013
254.0,-178.47040107759526
254.5,-176.54950904845123
255.0,-182.7623942052137
255.5,-185.68425106516952
256.0,-184.60374929877585
256.5,-183.91285153468775
257.0,-185.59871134199676
257.5,-183.9179308164957
258.0,-182.7623942052137
258.5,-185.0899750936528
259.0,-186.66233026828976
259.5,-187.0857518979959
260.0,-196.36883780305834
260.5,-195.04409761655202
261.0,-189.32419139070726
261.5,-194.04463348263945
262.0,-187.08613284413164
262.5,-184.71855261145538
263.0,-188.50030879383223
263.5,-186.77375701294977
264.0,-184.6127534801629
264.5,-188.60817138335943
265.0,-189.91846736222396
265.5,-187.2978754044952
266.0,-193.8690519456005
266.5,-196.2512206836958
267.0,-182.3166872265765
267.5,-201.38079026738092
268.0,-208.0172182639842
268.5,-187.4738321157576
269.0,-200.79828899460162
269.5,-202.36449708386834
270.0,-198.04924315433442
270.5,-199.64973639580512
271.0,-198.93840606626276
271.5,-196.45550304890412
272.0,-193.16222370675086
272.5,-191.2370171740254
273.0,-182.70611807154805
273.5,-180.41005181796163
274.0,-179.66945789891324
274.5,-167.52506825371887
275.0,-169.05595224677774
275.5,-180.41005181796163
276.0,-170.70354428319357
276.5,-166.89027346596322
277.0,-160.6323674022673
277.5,-155.35141501901944
278.0,-158.52538895780066
278.5,-162.59415342187592
279.0,-158.0256568908435
279.5,-159.5773774831364
280.0,-166.10015654928816
280.5,-168.05406391018278
281.0,-174.32997833665092
281.5,-178.5034164093463
282.0,-173.2082651246814
282.5,-172.2455103456504
283.0,-178.82325243568334
283.5,-174.68189175917828
284.0,-168.73294166931052
284.5,-173.80998686157426
285.0,-168.34913843770656
285.5,-169.53562692250495
286.0,-175.234898566006
286.5,-172.82350952773717
287.0,-169.18183762885596
287.5,-170.01403177778036
288.0,-168.87119337101785
288.5,-169.46997143322773
289.0,-179.73117405883403
289.5,-169.43845679837483
290.0,-168.78452812517185
290.5,-178.6654916743065
291.0,-182.59938100469435
291.5,-176.4684714159716
292.0,-186.53439585775536
292.5,-182.34557564185795
293.0,-171.97088281335908
293.5,-177.94152085935437
294.0,-181.7471727538732
294.5,-173.90603146303155
295.0,-179.36387849310492
295.5,-186.5148867980841
296.0,-181.0786122859172
296.5,-189.1688692617887
297.0,-193.90506867114664
297.5,-187.9848194094484
298.0,-184.33062246338153
298.5,-189.57180637883948
299.0,-184.40565730827004
299.5,-183.2576241814777
300.0,-187.64040947141154
300.5,-180.38719504982663
301.0,-182.38196754162976
301.5,-194.93886124659696
302.0,-190.35179359145445
302.5,-186.31004167153907
303.0,-195.61586313460307
303.5,-186.72423401532296
304.0,-192.88534512911266
304.5,-204.8248896477603
305.0,-194.07839916283788
305.5,-191.14753812149587
306.0,-203.10809239671386
306.5,-204.6808227455746
307.0,-205.4996404904201
307.5,-216.33448450519694
308.0,-208.06864599228766
308.5,-208.1609388515007
309.0,-213.96807308452836
309.5,-212.6371425233198
310.0,-212.6855399982728
310.5,-217.85896167688503
311.0,-220.8455793798903
311.5,-221.38001506260773
312.0,-228.9013203271126
312.5,-229.05063966844043
313.0,-227.2588075725048
313.5,-232.5618952349946
314.0,-233.4154165956007
314.5,-231.41648832777258
315.0,-233.49870527342682
315.5,-231.38272264757308
316.0,-227.67975305232858
316.5,-233.05109356411194
317.0,-231.91171830403607
317.5,-227.67975305232858
318.0,-237.3434907255114
318.5,-241.91761486991012
319.0,-234.75741479643062
319.5,-241.47415893661812
320.0,-243.5271122927661
320.5,-237.5595910787888
321.0,-238.65735085950666
321.5,-239.44146498859118
322.0,-240.24621370001918
322.5,-247.2863580216772
323.0,-251.0073359796943
323.5,-251.02984643316086
324.0,-253.319159550707
324.5,-256.5021376708746
325.0,-258.1136985519663
325.5,-264.2153445511817
326.0,-264.67343227922515
326.5,-259.15161804388487
327.0,-260.8759187794214
327.5,-261.2192031947856
328.0,-258.3592500818636
328.5,-263.2620268468736
329.0,-267.7362392093479
329.5,-263.9238341787895
330.0,-270.3505686434843
330.5,-272.1761664196197
331.0,-270.93809147896025
331.5,-273.1851974962566
332.0,-271.0123759754001
332.5,-265.9115072198841
333.0,-265.589607735313
333.5,-270.7723799099802
334.0,-264.2997587516809
334.5,-264.5766373293188
335.0,-268.9038391149235
335.5,-264.9953317637968
336.0,-262.8525097511177
336.5,-265.36675424599434
337.0,-261.3553914382587
337.5,-259.83255926124775
338.0,-262.47641202089164
338.5,-257.42656695989933
339.0,-257.83925860678687
339.5,-267.1248206617304
340.0,-268.19856929208333
340.5,-268.01417116077
341.0,-274.256132319927
341.5,-269.6459914499821
342.0,-266.52292576750233
342.5,-269.9296231636605
343.0,-270.9917413930566
343.5,-265.6680191482212
344.0,-266.7245097642498
344.5,-272.8013942646525
345.0,-274.8346509740167
345.5,-279.8522310517069
346.0,-278.68844060748717
346.5,-275.89864507453495
347.0,-277.12171304621654
347.5,-276.8827559248024
348.0,-274.28539590943336
348.5,-273.49527899275853
349.0,-273.66185634841077
349.5,-272.23694464397914
350.0,-277.6649653232087
350.5,-277.2337025522124
351.0,-271.21046796590554
351.5,-271.21046796590554
352.0,-270.3850846721325
352.5,-266.35721419852143
353.0,-266.35721419852143
353.5,-266.35721419852143
354.0,-266.35721419852143
354.5,-269.9171558355861
355.0,-271.85426693504814
355.5,-271.85426693504814
356.0,-276.16276772854235
356.5,-274.969713694816
357.0,-273.53804885434465
357.5,-274.67707779975126
358.0,-275.51071492646196
358.5,-272.15365596615294
359.0,-273.5504296037516
359.5,-275.90839960437097
360.0,-276.01644978100967
360.5,-282.04838552336787
361.0,-282.90689958711516
361.5,-276.9018032315815
362.0,-278.5466247506484
362.5,-281.4369669757507
363.0,-277.00465868819083
363.5,-279.22081283197076
364.0,-277.74337673611706
364.5,-276.2370522249821
365.0,-278.03226088893825
365.5,-280.54555301847586
366.0,-276.10562580820454
366.5,-275.7440732940652
367.0,-272.7614382097495
367.5,-267.4238633781663
368.0,-268.7301911681175
368.5,-276.8808511941247
369.0,-269.54525717071976
369.5,-276.8808511941247
370.0,-283.33009611228573
370.5,-283.91311685706887
371.0,-283.91311685706887
371.5,-290.1625382113799
372.0,-283.9738950814282
372.5,-279.9287665934923
373.0,-284.24533363281205
373.5,-285.9930827573762
374.0,-285.9930827573762
374.5,-289.03874711139815
375.0,-288.27733102289244
375.5,-287.6543542232062
376.0,-292.4640877805555
376.5,-293.1491559143865
377.0,-290.1214999231378
377.5,-290.73967160679575
378.0,-286.41402823720045
378.5,-279.06811692262255
379.0,-292.06171342483987
379.5,-291.12096405705154
380.0,-287.1156040369069
380.5,-293.4147792652917
381.0,-296.76433474111127
381.5,-290.99696897587336
382.0,-296.9294113998656
382.5,-297.0952384070689
383.0,-288.9314472832067
383.5,-288.0100193879764
384.0,-293.22344041082584
384.5,-292.975825422694
385.0,-298.5359074289269
385.5,-299.9296796727297
386.0,-297.54844887019544
386.5,-299.61190710462733
387.0,-299.61190710462733
387.5,-297.8063811494997
388.0,-297.81669844067164
388.5,-298.0766941782099
389.0,-298.04574230469353
389.5,-300.09137976346426
390.0,-303.1832771257597
390.5,-301.5568102841356
391.0,-304.93562934946186
391.5,-305.8270433067364
392.0,-305.49839068612533
392.5,-302.76899820330846
393.0,-300.781411740881
393.5,-297.65574869838565
394.0,-298.927589319245
394.5,-300.4537980642758
395.0,-297.65574869838565
395.5,-296.5662427506054
396.0,-298.36430851057787
396.5,-298.47512920456734
397.0,-298.373832163968
397.5,-294.4907789409911
398.0,-289.8311150734198
398.5,-290.7926866106643
399.0,-303.9991944852537
399.5,-303.7800927381797
400.0,-301.36997352036315
400.5,-311.72028002427396
401.0,-312.6859784779881
401.5,-312.6859784779881
402.0,-315.8599524167693
402.5,-307.68865780841776
403.0,-291.0806183981469
403.5,-301.6918730049347
404.0,-299.80174526219497
404.5,-294.6348458431775
405.0,-296.99844345716303
405.5,-302.68233295746177
406.0,-305.3273112397795
406.5,-311.19409817449366
407.0,-311.79250106247946
407.5,-306.56163443819395
408.0,-306.38530255270626
408.5,-312.09170250647185
409.0,-312.7309993849209
409.5,-317.66078869409125
410.0,-313.0288300000176
410.5,-299.5331205174936
411.0,-314.47912368371027
411.5,-319.8668131338113
412.0,-310.6307740764937
412.5,-301.7526512292949
413.0,-310.6307740764937
413.5,-300.4579249807431
414.0,-309.5727827635653
414.5,-317.2459037209694
415.0,-303.66603977395016
415.5,-311.2631446615686
416.0,-318.5544536967127
416.5,-313.5278694376362
417.0,-303.6872371176297
417.5,-309.3885722193666
418.0,-300.91526236033894
418.5,-298.3490706651546
419.0,-307.71304413300743
419.5,-303.9451693969345
420.0,-306.9825799180185
420.5,-314.69785025656
421.0,-313.41756821565025
421.5,-310.1812576365008
422.0,-316.2808978965936
422.5,-311.2291769644794
423.0,-310.2490343031242
423.5,-311.8553427450729
424.0,-309.5907911263398
424.5,-310.2323390501361
425.0,-315.0775265716941
425.5,-315.74064701339614
426.0,-310.6926778235259
426.5,-319.9613570383713
427.0,-317.70580960102353
427.5,-313.4535849411968
428.0,-325.1927864239926
428.5,-322.43058062631565
429.0,-314.01859732320617
429.5,-321.3958356855258
430.0,-322.7143854973274
430.5,-319.59443664686614
431.0,-325.8343343477886
431.5,-325.5557674861402
432.0,-321.36901072847786
432.5,-324.69117848591367
433.0,-326.2800413264258
433.5,-324.1122846575991
434.0,-324.6750459942624
434.5,-322.96875362149945
435.0,-320.3125201124485
435.5,-320.68394259464645
436.0,-320.8077500887125
436.5,-318.9341300118481
437.0,-317.8611317299433
437.5,-317.94367005932054
438.0,-317.0079855435617
438.5,-318.207792713328
439.0,-318.45540770146
439.5,-317.00123240752174
440.0,-321.6305937415819
440.5,-325.76004985134887
441.0,-319.04968367297624
441.5,-320.7762354538585
442.0,-322.43750691968944
442.5,-319.6687211433059
443.0,-325.5349453166827
443.5,-331.2075795902492
444.0,-335.07712654114664
444.5,-341.4237613089219
445.0,-343.7616594885335
445.5,-343.7616594885335
446.0,-353.20150472839117
446.5,-349.65714725141714
447.0,-341.21122511077556
447.5,-341.489791972424
448.0,-351.51613553352985
448.5,-339.01157863287045
449.0,-340.43011237548666
449.5,-353.1957905363565
450.0,-351.6605776099391
450.5,-362.08929552675653
451.0,-378.76766567433583
451.5,-366.52160381431986
452.0,-352.36065271274856
452.5,-353.4681670233017
453.0,-346.08924037697307
453.5,-346.08924037697307
454.0,-352.29612274614436
454.5,-347.7957203368477
455.0,-346.34304573980825
455.5,-351.3262973759613
456.0,-355.54813292360905
456.5,-356.4125343367231
457.0,-361.43517926644284
457.5,-353.724035844371
458.0,-348.6891977523569
458.5,-354.2833917534588
459.0,-358.79188926813595
459.5,-358.79188926813595
460.0,-366.31938490734365
460.5,-365.4189667686823
461.0,-373.49402918846266
461.5,-383.99909505995674
462.0,-384.8740013513561
462.5,-379.25614251455846
463.0,-376.2522832884026
463.5,-385.1034579070226
464.0,-386.46624075988905
464.5,-384.93812728418015
465.0,-388.67226519960883
465.5,-394.1017865757358
466.0,-394.1017865757358
466.5,-395.50081125868064
467.0,-396.8998359416255
467.5,-396.95962590217437
468.0,-397.85647531040786
468.5,-398.7533247186414
469.0,-399.650425768123
469.5,-400.06930778971264
470.0,-396.9988819368782
470.5,-400.06930778971264
471.0,-400.06930778971264
471.5,-399.1264661041336
472.0,-398.95504034311944
472.5,-397.8923593523869
473.0,-396.40460596536195
473.5,-405.1949380440419
474.0,-410.89008277107405
474.5,-403.9960688098373
475.0,-412.77420772622327
475.5,-418.0956789257102
476.0,-414.8316631730629
476.5,-415.67580517805897
477.0,-407.0025274574041
477.5,-397.96458039059235
478.0,-401.9594355324525
478.5,-409.29090263938974
479.0,-402.45879242518464
479.5,-399.47728286354317
480.0,-408.2694908133464
480.5,-404.5263775760859
481.0,-406.4866628987968
481.5,-407.7618800876753
482.0,-399.82169280158087
482.5,-401.9245154700237
483.0,-409.22205816920393
483.5,-407.08356508988345
484.0,-406.486662898796
484.5,-410.67173137244896
485.0,-410.41342391892056
485.5,-410.0977148090524
486.0,-415.54524454795273
486.5,-410.50740506214316
487.0,-399.60836296565117
487.5,-409.012710951965
488.0,-405.19043595334966
488.5,-392.92656774744927
489.0,-401.24660450601186
489.5,-411.0481754173423
490.0,-409.7960747326011
490.5,-417.7490179423262
491.0,-416.1457108941721
491.5,-409.57997437932244
492.0,-411.3357897497119
492.5,-416.3066606364578
493.0,-411.0881747615797
493.5,-412.83048385988957
494.0,-415.72809869303563
494.5,-411.06116221741974
495.0,-415.9744438607145
495.5,-417.67473344588643
496.0,-412.57386469037056
496.5,-413.92449189836213
497.0,-417.7737794411388
497.5,-413.98301907737584
498.0,-412.3825258359045
498.5,-418.9220939486004
499.0,-418.77909629295397
499.5,-420.175644826018
500.0,-421.09801065680927
500.5,-422.0079957381936
501.0,-421.1413432797319
501.5,-424.02193097499895
502.0,-421.999741905255
502.5,-415.200834609915
503.0,-424.43462262188586
503.5,-427.33396902837484
504.0,-418.4941139520681
504.5,-422.32799049208813
505.0,-424.29055571970014
505.5,-421.3394352702376
506.0,-422.4908449650503
506.5,-419.1583599164433
507.0,-415.3223910586339
507.5,-417.9853777037246
508.0,-423.57003362165887
508.5,-419.5566073556883
509.0,-419.7670800956007
509.5,-423.15827991033336
510.0,-420.7451592987213
510.5,-421.63657325599587
511.0,-421.5474318602685
511.5,-417.7966362092745
512.0,-411.93231676657496
512.5,-418.3886899949998
513.0,-417.5633067012274
513.5,-417.1016816162101
514.0,-417.6322851622069
514.5,-418.16288870820375
515.0,-420.12612182839194
515.5,-419.4018479881064
516.0,-418.5166244055349
516.5,-422.05751873581994
517.0,-420.12612182839194
517.5,-418.5166244055349
518.0,-422.5898909603041
518.5,-423.30459785786525
519.0,-424.1657834919144
519.5,-428.00027845098396
520.0,-434.3619201877383
520.5,-431.2282774780826
521.0,-417.99213083976497
521.5,-423.6422546598632
522.0,-418.2802646441368
522.5,-412.4500571963049
523.0,-416.7255426580479
523.5,-427.38124098065464
524.0,-419.33375386637
524.5,-424.36484021614024
525.0,-430.2700825088599
525.5,-424.32605297324324
526.0,-427.0976092669763
526.5,-430.84785081450036
527.0,-430.2288133441707
527.5,-431.1674992537253
528.0,-433.6706616792035
528.5,-430.7583284726369
529.0,-434.35272841923864
529.5,-437.7563089833784
530.0,-434.6363601329177
530.5,-433.9347843332113
531.0,-435.88343925496326
531.5,-424.27779979606885
532.0,-432.2840177456621
532.5,-437.97240933665665
533.0,-432.87829371718107
533.5,-436.42369013816005
534.0,-439.5391368979277
534.5,-436.43494536489317
535.0,-437.0067108829425
535.5,-443.624784202103
536.0,-438.05344696913573
536.5,-435.86205432417046
537.0,-444.27533630728465
537.5,-444.2479485889015
538.0,-442.4339812137233
538.5,-442.75813174364157
539.0,-440.80197333740034
539.5,-440.4237977191624
