Depth;depth;force;Force
0,0;;;1636,8771828021067
0,5;;;1647,9401327453493
1,0;;;1654,4139984719886
1,5;;;1646,7684167456398
2,0;;;1648,279571624913
2,5;;;1644,1598051109802
3,0;;;1624,6194328220256
3,5;;;1629,7426821630072
4,0;;;1641,4326636735107
4,5;;;1627,6913738015337
5,0;;;1636,1489227356883
5,5;;;1640,8605951301245
6,0;;;1632,245750794927
6,5;;;1633,1620200445689
7,0;;;1638,276207485054
7,5;;;1636,3219249499346
8,0;;;1632,173248376052
8,5;;;1637,2114774658655
9,0;;;1625,4530555189544
9,5;;;1623,339583674448
10,0;;;1637,1086652985884
10,5;;;1632,4546795486094
11,0;;;1643,6130247532988
11,5;;;1655,117215658927
12,0;;;1640,8792600477882
12,5;;;1644,3210145892647
13,0;;;1657,3772651869656
13,5;;;1637,1903125891843
14,0;;;1634,7900885915365
14,5;;;1653,3412563186398
15,0;;;1638,924696132005
15,5;;;1626,0613319824442
16,0;;;1642,677376311986
16,5;;;1637,2699902151003
17,0;;;1637,5398703504754
17,5;;;1648,963279752181
18,0;;;1640,1734635380592
18,5;;;1633,9965013132867
19,0;;;1643,772228492464
19,5;;;1644,7106330213508
20,0;;;1650,4828183323916
20,5;;;1670,8869426944611
21,0;;;1663,0630305583877
21,5;;;1645,8741853742354
22,0;;;1658,7650635027362
22,5;;;1659,2597018581057
23,0;;;1648,0600947036141
23,5;;;1651,413777095903
24,0;;;1641,2562163497973
24,5;;;1630,76498502783
25,0;;;1640,0585195350438
25,5;;;1647,538508738081
26,0;;;1650,314466114064
26,5;;;1657,0015426309658
27,0;;;1652,7927111991296
27,5;;;1647,2086295863521
28,0;;;1648,2791748060208
28,5;;;1651,1572142025175
29,0;;;1646,2220692812928
29,5;;;1656,9461900030822
30,0;;;1643,758862910718
30,5;;;1638,6472547930296
31,0;;;1647,2987724086615
31,5;;;1650,8333825706898
32,0;;;1652,6314238000402
32,5;;;1665,5990676252823
33,0;;;1664,3850315507202
33,5;;;1656,0139767287644
34,0;;;1658,0495911230532
34,5;;;1657,2318851749958
35,0;;;1657,5272410831874
35,5;;;1658,1452937211773
36,0;;;1650,0820023926858
36,5;;;1637,6458859284387
37,0;;;1633,8128066336437
37,5;;;1639,8660926753282
38,0;;;1644,1317927893526
38,5;;;1655,7473207688768
39,0;;;1667,7088129796555
39,5;;;1660,396248881716
40,0;;;1656,1569677326352
40,5;;;1664,5522846423112
41,0;;;1659,659074820024
41,5;;;1653,2971517026024
42,0;;;1655,1292681308867
42,5;;;1654,3270554529174
43,0;;;1648,477637641817
43,5;;;1653,690910450233
44,0;;;1655,9428803333683
44,5;;;1657,465950601714
45,0;;;1667,5253527839006
45,5;;;1664,3084791155322
46,0;;;1659,2261959139064
46,5;;;1654,7952223808002
47,0;;;1657,2446410986258
47,5;;;1656,6981060471694
48,0;;;1661,2708701850045
48,5;;;1654,0947721037649
49,0;;;1652,8837674263764
49,5;;;1663,598404176666
50,0;;;1657,8655544400763
50,5;;;1660,137421956187
51,0;;;1675,6294103993207
51,5;;;1662,2840750748865
52,0;;;1655,2515280312766
52,5;;;1661,4883269374025
53,0;;;1664,81786109644
53,5;;;1670,1053455309147
54,0;;;1681,1419126867308
54,5;;;1678,9925127567394
55,0;;;1664,130495020479
55,5;;;1675,954536382222
56,0;;;1680,607865577313
56,5;;;1680,6679872467787
57,0;;;1683,3176479920146
57,5;;;1664,432416477602
58,0;;;1661,1907921327536
58,5;;;1663,831387370045
59,0;;;1664,0467373748747
59,5;;;1665,562253654509
60,0;;;1676,3184048757107
60,5;;;1674,3364532415383
61,0;;;1660,1704709574205
61,5;;;1672,279560556036
62,0;;;1671,9677907755229
62,5;;;1666,7882653008746
63,0;;;1676,292048886443
63,5;;;1674,8829413962162
64,0;;;1662,628420078928
64,5;;;1665,2979434133879
65,0;;;1677,000565409304
65,5;;;1673,087858992817
66,0;;;1681,79571767612
66,5;;;1679,6899874074381
67,0;;;1663,4571510811659
67,5;;;1656,2028760709047
68,0;;;1678,5851461252473
68,5;;;1669,6597998942889
69,0;;;1683,675765867078
69,5;;;1678,3098296590517
70,0;;;1657,6660555462304
70,5;;;1669,3708816907097
71,0;;;1677,636673306846
71,5;;;1671,3245545677169
72,0;;;1667,314223489096
72,5;;;1680,2485424638544
73,0;;;1664,6846922839845
73,5;;;1667,8468770942493
74,0;;;1679,3811247872347
74,5;;;1682,8213980768137
75,0;;;1674,0990893787678
75,5;;;1676,2170284713343
76,0;;;1678,094573447776
76,5;;;1680,1850442263676
77,0;;;1676,1798717933345
77,5;;;1672,3397760190576
78,0;;;1680,924754321522
78,5;;;1676,5115258077435
79,0;;;1678,8139700231434
79,5;;;1685,3165077183987
80,0;;;1677,8108291818294
80,5;;;1672,9732894425383
81,0;;;1672,4516212272729
81,5;;;1673,3280921188727
82,0;;;1666,5609138436562
82,5;;;1666,2990690331549
83,0;;;1671,5521915283966
83,5;;;1667,2941047713125
84,0;;;1665,2285830786475
84,5;;;1683,0447808926247
85,0;;;1681,6095807565755
85,5;;;1672,5481275816217
86,0;;;1682,9051258950174
86,5;;;1678,0933541315474
87,0;;;1660,7884502440402
87,5;;;1677,6784583360893
88,0;;;1687,9988446955988
88,5;;;1671,8029017038803
89,0;;;1679,1275218812223
89,5;;;1683,9584996790286
90,0;;;1672,2985068543712
90,5;;;1678,4538027676783
91,0;;;1696,506883422502
91,5;;;1675,0155763068917
92,0;;;1677,8120672567711
92,5;;;1681,0363866905127
93,0;;;1668,4353378652886
93,5;;;1680,7675599289228
94,0;;;1700,437612279596
94,5;;;1677,511497799447
95,0;;;1676,0225799997406
95,5;;;1681,0660002021357
96,0;;;1671,6503068029767
96,5;;;1668,7369779417386
97,0;;;1668,669143556004
97,5;;;1670,9753142615375
98,0;;;1671,4372944221616
98,5;;;1676,0321830169016
99,0;;;1679,753781455371
99,5;;;1686,9511237770694
100,0;;;1689,5374341900397
100,5;;;1679,7247054529767
101,0;;;1687,0344124548963
101,5;;;1688,8691082059745
102,0;;;1681,4616611036972
102,5;;;1687,3458070611812
103,0;;;1689,94182510721
103,5;;;1684,3564188408282
104,0;;;1690,7295033914281
104,5;;;1694,122719767613
105,0;;;1695,8040017278972
105,5;;;1703,4694821179219
106,0;;;1695,9601824286012
106,5;;;1678,900822856101
107,0;;;1671,0222579363815
107,5;;;1671,6642459683965
108,0;;;1674,9336837100664
108,5;;;1688,3601843705183
109,0;;;1679,934521637996
109,5;;;1686,3285943004958
110,0;;;1697,1376378724551
110,5;;;1691,267214633728
111,0;;;1689,3323545796104
111,5;;;1692,4417610343592
112,0;;;1697,3245637916418
112,5;;;1690,4052322697935
113,0;;;1685,6549705265593
113,5;;;1690,3776837624569
114,0;;;1694,0614256787017
114,5;;;1674,513275739474
115,0;;;1682,9906836554144
115,5;;;1703,7126325327833
116,0;;;1691,7578559406213
116,5;;;1680,6596396202854
117,0;;;1690,6706096960563
117,5;;;1695,962714854615
118,0;;;1683,5710853955165
118,5;;;1680,3403663552858
119,0;;;1695,3216791879347
119,5;;;1694,6644770668315
120,0;;;1682,129786126714
120,5;;;1704,5503590585442
121,0;;;1701,0749326304206
121,5;;;1682,321661434563
122,0;;;1701,8382245900461
122,5;;;1689,2958039522848
123,0;;;1684,4065911784628
123,5;;;1702,7502670892948
124,0;;;1700,2352282854804
124,5;;;1694,9973336882254
125,0;;;1698,298174401768
125,5;;;1701,6552802588535
126,0;;;1691,9279974514088
126,5;;;1689,2616342382987
127,0;;;1701,1931125111191
127,5;;;1692,9888025710175
128,0;;;1684,2944213002388
128,5;;;1687,4850904920106
129,0;;;1694,3593544162836
129,5;;;1687,3596509900678
130,0;;;1697,6276442691344
130,5;;;1715,525612026817
131,0;;;1705,09128525534
131,5;;;1698,9720378130883
132,0;;;1705,450589610086
132,5;;;1690,4760263060325
133,0;;;1686,3210186671201
133,5;;;1709,1561854249085
134,0;;;1698,6824934979302
134,5;;;1689,431400574858
