,force
0.0,-305.9637267801854
0.5,-322.2883076341131
1.0,-361.645584474995
1.5,-351.76869012322106
2.0,-347.3469444330552
2.5,-336.1686284158008
3.0,-281.81301160439426
3.5,-190.7732343012558
4.0,-194.50546748600496
4.5,-109.35742620350929
5.0,37.313185099915714
5.5,4.264838017253927
6.0,-9.065102177176595
6.5,-45.76989725124969
7.0,-22.555039748551742
7.5,25.36313570298474
8.0,44.24040198001617
8.5,1.1985390808906118
9.0,-35.365565659023105
9.5,29.381251646759665
10.0,9.274914610456818
10.5,-43.52485469218479
11.0,34.170125517229096
11.5,-47.193683433007976
12.0,-71.02662604069974
12.5,15.557582172961805
13.0,29.326014457100662
13.5,0.49358671316190694
14.0,-7.229576713870786
14.5,-8.181942052840512
15.0,13.130955289271803
15.5,44.080058288396664
16.0,-30.318721991827374
16.5,-48.576200450079945
17.0,5.932112270675134
17.5,-2.882981306819487
18.0,0.5611180735591432
18.5,19.237290966291766
19.0,-2.158144705195007
19.5,-7.065423560899307
20.0,13.181517230903694
20.5,0.6331515246538402
21.0,-15.808483687300697
21.5,-18.82938654250877
22.0,-16.150642579991683
22.5,-19.167793692955456
23.0,5.407993879128851
23.5,-4.580269498194506
24.0,-18.593199938445387
24.5,0.7457037919874177
25.0,7.1791913927200675
25.5,-11.025387499888609
26.0,-3.9904956173720687
26.5,-0.8030154065113493
27.0,-28.733986067781835
27.5,-8.722568110261797
28.0,2.055812183737798
28.5,8.177154829736233
29.0,21.23059162075416
29.5,15.746669982079922
30.0,-13.61423394631718
30.5,-4.70632803760723
31.0,21.96613511755031
31.5,-11.864652239964194
32.0,5.274807029450248
32.5,-7.686712076576441
33.0,-6.754779303061628
33.5,9.679352424402827
34.0,11.442671279281605
34.5,-33.30660951528337
35.0,-8.875264019607856
35.5,10.32727831001447
36.0,-30.170152998946833
36.5,-1.3612746524821144
37.0,-2.452512173603541
37.5,-18.613286189230045
38.0,12.23391371863088
38.5,18.56047666539871
39.0,-20.450139192099787
39.5,4.85911398877105
40.0,18.73155611174455
40.5,-19.854131647237047
41.0,-18.482725559124447
41.5,22.42327048025546
42.0,-31.601817839417222
42.5,-22.68392652442784
43.0,29.437527780424084
43.5,-6.378479555946765
44.0,-16.881481969205197
44.5,13.90531488851957
45.0,6.449852700402099
45.5,-14.151367997494908
46.0,21.563371157834194
46.5,-12.57148047881298
47.0,-24.45596096513638
47.5,28.89277480653285
48.0,-5.477224490171503
48.5,-27.82906583842521
49.0,21.95055095745879
49.5,10.793619870997471
50.0,-47.44917707985635
50.5,10.884412033311492
51.0,-0.10969343974306156
51.5,-46.88829161431354
52.0,-11.995212870071736
52.5,8.219174342875448
53.0,-28.07113979185787
53.5,-3.5853074549739095
54.0,9.989188614681158
54.5,-8.26297968532024
55.0,-6.795298119301606
55.5,0.7775936010633782
56.0,-16.875479181613116
56.5,-13.084718817850444
57.0,2.1353491193197742
