force
-8,812329451501036
-6,895189164601163
-9,41110751371097
-13,118579199648593
-8,884362902594283
-10,444337327824996
-12,26318196792047
-7,002488992792598
-4,699669603166244
-6,916949269619551
-5,425371991460329
-6,04354367511821
-7,163438735078064
-4,429356574455693
-5,095853584177005
-9,20626238716568
-11,405083481776739
-3,7976435749716084
3,2532736065587073
-10,415073738318448
-6,061552037891488
0,42596065116295523
-2,867318690990487
1,104838410290962
3,3230560123050994
-0,7006875448371375
0,6780777299877827
1,3263787898238668
-1,8747952802286194
-1,5136900892030098
0,6735756392949952
-5,0896632094736365
-5,6316023766803776
1,9281582458294606
-6,014280085610679
-7,997075861788327
11,206216816283424
1,3916591048769078
-12,738152536063815
-4,551100610286822
-6,7853496955073105
-6,7548740046603015
-3,4120716648803864
-12,009264052817707
-12,367480402315095
-3,4120716648803864
-5,573075197667258
-7,943425947692958
0,12056883246714278
-7,926918281817359
-10,444337327824542
-4,406658533876377
-7,162313212404618
-10,606412592783522
-4,427293116220881
-9,94685630621397
-12,326211237626467
-9,125787516022434
-7,807237704220989
-9,800538358681933
-9,217517613898771
-7,520229422522692
-7,957575375586643
-6,229930229821003
-4,674908104352653
-6,080599344670616
-3,9864176495470804
-2,265191512533051
-0,5439653755190212
0,02977667015238694
-4,359761755821468
1,7518263603420752
1,7754623364816635
-8,661509413275326
0,5182535103762986
0,1310737107509823
-8,8272209822557
2,6882612245499162
4,843031093298963
-7,396421928455814
2,8938566995427797
9,505176882663667
-5,710388963813907
2,1964078163066176
8,950106617600467
-9,255785384792034
-4,269719941957405
10,001041769152028
-6,480246472368358
-10,863031762302576
-1,0387772401699973
-0,9899468718817943
-2,6320844522652926
-2,57018070523236
-4,423166199752166
-4,863995913471716
-4,229201125715463
-5,244422577055957
-10,003582648950598
-7,989139483963286
-6,003024858878108
-7,839877861746513
-5,791239009180515
-4,551100610286905
-4,633638939664101
-5,541560562814084
2,251558427298543
-2,2933021275948713
-6,286310257887732
-0,3956709003647668
-8,343736845172664
-11,088136296967605
-7,107249180079199
-3,306835294925518
-5,429008295480745
4,775730609344674
4,02050489554215
-5,4404511093274595
3,217256881011643
-5,4463240289168535
-19,457522895823786
-9,751015361055273
-11,181468100187415
-18,507581759536905
-5,553941312220785
1,342136107251008
-8,587224916836128
3,142972384573061
2,687510876100683
-8,587224916836128
-0,23021906738537457
2,6792570431628064
-8,832588859621781
-1,454008527962417
6,661356261392048
-3,7564816029177193
-2,6444652016716645
3,8745621222350555
-4,8688731783895545
-4,084759049304743
-0,18857472847289508
-4,904514729710967
-4,520624919439818
0,15358416421804577
-5,813937049759261
-1,0762369435027788
2,307834560965148
-0,20133065210287415
-5,712640009161073
-1,1340137740676255
-4,773954099605213
-9,10721639191282
-4,154916629276158
-11,58336627323115
-10,057157528201262
-1,5144404376512792
-2,4425637498101023
-7,367158338950387
-0,6140222989906761
-4,509831445598441
-13,39095568659377
-6,457736018902324
-10,502114158389492
-13,39095568659377
-6,13996345080004
-6,759000921128823
-5,978263360065171
-0,8368757883094986
-1,8430930582635496
-5,251175713096009
-2,5330384570122
-6,391705355399595
-8,987910988540213
-2,693988199298839
-8,139454479963703
-10,754981585662758
-3,436833163693639
-5,277437908807094
-11,032422924637325
-0,6759260460237329
-4,1819291734371475
-7,730889749547075
0,9256927181199406
0,7396063027968012
-10,394814330198187
4,313515964833303
5,630377492624097
-10,91480580527628
3,606687725983208
3,5954324992519107
-13,729997747266001
-6,581543512967983
2,316088393902646
-10,033709139173125
-3,202724447641069
-3,7452263761844122
-12,524303228132112
-11,44717802975898
-4,562355837019655
-10,370052831385237
-8,542204009902767
-3,6390520706674314
-11,369516965297846
-10,424077919702714
10,289291011750308
-3,8982974597567126
-3,4368331636947964
8,162803507609395
-6,680589508220692
-6,538773651381115
0,046284336027874184
-1,2743289340091102
-1,3163484471464675
1,5802274419929314
1,2903620642778604
-0,4984686378627029
2,406880556217402
0,3702472788329283
-9,390848105591957
-2,648592118139425
-13,215374149554052
-16,80804252281314
-10,667190817143364
-13,584545586405468
-14,620776794314832
-3,1335048032314106
-4,501577612661153
-6,705351007033869
-0,47445748749805405
-1,8295867861830604
-6,618685761187945
1,564989596569224
-4,229201125715917
-8,583415455480056
1,1327888900127538
10,733497293487726
4,268495057898785
13,26142121777816
15,679043920084041
10,05818368949167
17,50314099932181
24,255526690832262
26,029350423994856
30,749792515925925
36,24346868443308
38,63914369460843
43,63927817086124
50,86513373361822
52,81904109451295
58,962143845529226
63,04779114970411
60,12368324440239
67,38518035848121
74,63167050358138
71,38828933327767
80,02067306346797
87,48548574763879
86,21780090280431
95,17789931804515
108,72450262709121
100,4170197752673
102,00588261577883
111,02432062292024
107,49468151936844
111,79492847992485
119,70829080897202
118,28169082052987
127,08102708059728
135,88261438600983
137,75504488606558
135,65333718192207
133,55162947777853
138,669408525167
139,95948261333388
139,4287611554379
138,78289872806096
143,80741952890324
146,14738116674692
141,793484292097
154,01253360795332
156,5018145871286
151,44634191276964
159,1719295424832
158,15861282182047
155,8786502003295
158,87254051137862
161,77188691786765
160,59008811087412
169,14462318949168
171,42887145500845
162,26711689413153
160,84220518969943
159,89001300806513
156,51863970811635
153,9900231544874
156,89387165167
154,798148433936
151,71871839971482
152,18918687716544
152,16892746904497
141,07127391004596
153,61297305892327
146,11230237676432
121,91037591933605
122,0068245545716
130,18746965897753
118,9448112622317
120,44081848219554
125,36835674601907
120,1815730931058
120,49065893493437
123,93631673132268
121,9306353274551
123,88107954166269
125,10010717554223
121,9306353274551
123,37130434931252
125,10010717554223
120,53161064451024
116,93106361253797
122,25135569303495
123,03841761959691
123,82547954615887
115,08408090560917
125,10010717554239
130,02089230332572
120,72763917677999
129,73275849895373
132,97426379813487
129,92669471343515
126,17970852379754
124,33250071233397
133,96472375066196
128,92688426485157
132,42538390777707
142,87886332340804
137,76148690201762
132,0018122083803
136,3494465594397
127,88465026935192
123,29251776218007
128,63528731379466
118,26180658663546
115,86631916357075
126,98198108534365
136,6142041236726
128,38438233630873
139,05987831414438
133,34568628033122
122,26015373473801
138,44655503584795
133,46274063835705
121,6087358428831
129,78003045123162
142,42696597006702
126,41865698734334
140,41096727502767
140,6615836569548
126,41865698734334
136,0694511497827
135,38458432894964
133,67241727686735
131,96025022478503
131,14191288595913
131,49307596003658
133,79758363367333
130,30827575924877
131,26572038002496
134,6270938439143
131,26572038002496
140,77826284075798
143,90894167403997
147,33021891774857
133,59330126846453
142,32285512278526
147,3111716109679
136,35758495415536
133,38282852855195
138,91702351329832
129,56543079485303
126,99098526673052
129,95336094292588
128,20561181836212
127,21834084674263
129,6466993037782
130,87628953505424
133,29616328270606
134,65804571743092
133,66758576490383
132,03332684323368
133,54377827083806
133,8476693926361
134,3654098223664
139,94350019137255
132,75141030881582
134,37995503845218
142,38363334714404
140,15509845395763
132,73696610117554
131,61238136340992
129,6517208664752
125,84295213993755
129,33432347259622
122,62602075245886
118,48053315948466
127,85088458915247
124,53059270283939
117,25071205176346
124,43604879827916
128,05085245077993
125,01006536167556
136,9030882764937
136,37484296847848
124,55535420165188
135,99066456265004
140,60080543259528
135,3183523524487
140,90469655439213
141,20650978817847
118,79267811422145
134,53233349268604
146,0033142645619
125,13612390108821
135,3637484336084
145,4157914290863
139,37511124134267
138,29798604296934
138,37433399764333
132,77617180762937
132,85871013700657
133,76663176015654
126,78388909483874
126,78388909483874
132,497042184645
126,12358245982082
126,68071618311782
138,7099273414064
132,08284984086004
134,89890756952366
138,08957676129242
125,61784760527176
125,34772216367362
130,72772054217532
129,50540291894197
128,69052450345407
133,91970284372894
133,96281901998435
135,04072342636218
139,36273049193596
137,2951453410351
129,69674177340704
139,4505212604554
139,58558398125442
141,51698088868307
143,00267081747415
139,64748772828727
138,3610153126751
142,84059555251523
142,84059555251523
141,1748219959919
141,12079690767223
135,15327569369492
131,02635922483083
142,1298279843082
136,8483128397241
131,02035643723923
141,4674578910567
143,21314355738642
130,2236739716362
144,74422956733451
143,221022216099
129,16099298090467
140,11232859237006
141,51698088868397
121,10937895014948
135,07899119725434
147,57323080673993
138,73243779487365
146,96451062758342
145,73138798668828
137,6046640762002
137,99894332653335
145,64089596375243
137,7475188770455
137,7937518853191
146,49610560836797
137,32403375631716
142,6168041276342
157,11447409564255
144,43502828728188
142,41514798199827
157,65022288814683
148,10353957299003
142,82708928043505
156,2253111837143
150,37540708909899
142,82934032578245
155,43069217634508
152,1034739966589
141,52373402472244
154,90057099720966
152,9650471733115
142,65600983408922
151,42158041395624
145,2627203455142
140,13033695514468
151,42158041395624
146,28919702358672
140,13033695514468
150,70349694837387
153,9389994599634
149,71078595050008
157,30243638208793
149,97190721071271
147,351690427207
156,4043558674396
151,79075185080805
141,89221283223662
144,19947659344425
141,54174238749647
138,51464915758498
149,6860244516864
150,1793785568279
143,82392719477755
151,16983850935645
155,23710227653342
153,73011399561614
154,07106078696688
153,33440619727486
150,89483580283968
151,81776439496758
153,67487680595605
153,67487680595605
153,68838307803594
153,8234457988351
154,00503012346522
154,7396212549229
154,7396212549229
154,2669017321258
154,41321967965808
156,08086910730412
154,863428748989
159,8404900104388
160,95475745703243
155,3999278899414
159,757201332613
160,95475745703243
158,0081390982631
161,20237244516383
160,4785747875481
155,8291272027027
157,3338644382737
163,50744288013684
159,74144401518606
165,96277059199886
169,2971315117282
168,07781528229097
167,82702574302925
168,7231149483317
162,75109164366185
160,95475745703243
168,83566721566447
164,25422717388963
161,25189544279056
168,85367557843742
169,75409371709867
168,45749159742672
176,3316482200189
171,14523974133073
168,73177281504928
178,03118745674251
169,3070014797865
165,28801974933958
169,56275486263416
172,08298771532395
169,19358342578212
180,44205702300755
181,38299397790843
169,01462532072225
193,45760121735466
187,23908844722493
167,39499819380538
190,07428006133713
196,34274872242761
193,9370738761927
201,35726968720988
201,52234634596462
197,18533231141276
201,43568110011793
203,0020334871642
197,81224844045613
201,09108357496788
204,36991870948063
204,71733004131417
207,333044734125
210,69610648202502
208,17043360307989
211,80154290456537
213,1159802296769
210,77489306915777
212,54121331783153
216,44321283914246
213,42437344216842
215,06434655587216
217,92871518082129
216,74431901381263
218,5319953337241
219,02047217394784
218,25286571073912
219,26808716207978
221,8432830386505
217,836422321608
218,48809994946373
225,3819263235894
227,3403357751772
229,59363216717702
231,0545605971547
229,48506251853473
230,82270292644958
236,74970532418703
232,51548902713262
235,06817445023816
245,9465386750509
234,8385678248789
238,02079559659705
252,17611908480012
245,15004379655906
241,1977709291734
247,0167231502721
244,59910044796652
246,3549158183561
252,71325313597865
248,46189426282308
247,73930870654752
252,5908741899208
254,6027459684924
254,0264783597486
258,7931534599542
254,879624546131
245,65622597422097
253,2768802593143
257,19369916248996
247,9336489548076
248,11748432478404
254,92464545306393
253,6077839252715
255,89034390677807
255,89034390677807
253,67831667946697
252,5723030658114
254,62750746730535
253,5208589434241
252,5723030658114
252,1183422542368
246,55732231244204
248,5902038475818
256,0884358972835
252,6763013608277
249,90631502692506
251,30946662633914
247,94190278774613
249,17997772840536
251,31396871703245
251,25994362871234
251,47454328509335
253,55038226893194
254,5464698348259
255,3568461596205
259,0845772536786
255,72320378978927
254,8593651380107
257,67317182132734
256,50938137710773
255,61796741983335
258,27194988353676
258,5758410053351
258,99791200783255
263,31879355073306
261,59580592498196
258,1931632964041
263,31879355073306
259,2083847477447
257,82174081420635
262,4026180946458
259,60456872875574
258,8274386121572
263,78250889214326
265,200667460535
260,8426436694146
265,4008229092744
262,9743836126946
257,3223839214735
259,9354723947137
262,7988020756561
257,5493643272612
263,56415749351817
263,58291620474046
258,60998185975893
263,5106951665355
265,27495195697475
261,2230703329986
261,3266184189447
265,42352094985296
256,50938137710745
259,4312382370631
267,0158757966091
257,36928069952944
268,5569760723955
287,4837653470548
261,03398252387905
260,89216666704004
272,4805481116109
259,30743074299716
262,0469529298741
271,8594471830474
263,2400069636011
259,7340904148555
270,44785416358275
264,007988601034
259,14235408424264
277,95058830397846
264,26179396386755
256,4103353818565
269,78154474097437
260,21910410839075
258,6377185774219
262,71472814945326
266,79173772148465
270,2767747172379
263,7446913303202
260,52074418484335
269,70951128988173
271,17437904921667
266,93397237745785
275,17542456577957
269,57219752373516
270,58010307769905
275,84811195020393
273,39100937566485
267,97395532761175
275,08725862303567
274,6043228175106
272,80694968687595
282,3761434554985
283,212594388892
275,6252584608851
279,73566726387344
276,44238792171967
270,5491512041827
275,0534929428349
273,4627542312002
271,07364476995286
270,87105068875394
272,1967432405984
272,6538786033034
274,139568532094
273,59931764889745
271,68405323312027
273,5411656441085
276,8633334015444
273,96398699505545
275,1052669858086
274,9972168091692
276,5369318262798
278,5242585527058
280,30968382727036
281,44421068198335
284,9355820146417
290,5812037440478
288,9514469130711
289,08725998231904
290,5812037440478
286,15508583119134
285,096531756928
287,416233986654
282,5337166297636
283,614218396157
287,558049843493
285,5050964873458
285,14042714118796
288,6167915048688
287,6469661346857
284,52289036775556
288,05327981975677
284,9974857616754
281,24611869147793
287,02455209633627
287,116498640881
281,94356757471553
288,6269500684852
290,3178314384895
281,8764113885402
288,637426087213
289,2508359441764
284,3660675419392
291,7449941882678
291,5815682961006
291,2456372955354
290,60596524286126
292,33165123707215
291,20024121437746
284,2752753796238
289,92089710902894
294,9351006186998
288,03902319922713
296,1793659340624
297,46490041411334
288,5545703027223
298,28428092029526
300,3372342764428
292,30212791156407
289,10226695129643
294,1220980743335
291,7202326894549
293,6557565133519
294,5760588859087
291,8440401835207
292,8984673413157
295,33541151617965
294,10876495958826
293,0573536253669
297,9163215847847
295,21385506746026
297,8858458939369
299,5201048156073
296,22873020413164
295,85540299125614
296,5487249580251
296,5487249580251
296,5487249580251
295,60778800312437
295,60778800312437
296,863871306557
295,60778800312437
298,61293354090634
301,2286482337172
298,1672265622688
298,70297535477266
299,39179523084846
295,1598299791402
296,53296764059775
299,7562914196713
291,52214069894933
291,1430992940389
301,080079240838
290,4731535674085
294,9866870745615
309,12756635512346
300,05247704009116
293,6718890050028
304,7943040628156
302,1110580096054
302,33466184737273
305,747621767123
303,4504299908635
300,16009432339445
304,8483291511357
305,01303063566564
300,70040292570246
304,8595843778682
300,4115187728821
295,5402566427252
308,960426238132
308,9407295913499
299,7759736366763
307,81970900871727
309,3999428420675
307,74445977855737
311,24580002632297
311,35229178695386
307,7791901924772
308,23840344319416
311,96275796923214
310,32849904756233
313,18395006979136
314,872234079781
309,156829944629
312,89131417472663
319,1289608303024
311,9638834919062
312,9862332535109
326,303042350086
313,99732778838114
315,480016323377
329,0605728997357
327,2777449851865
328,31772793534003
330,96530357767256
330,76686527249876
331,7424336942712
335,35899777967046
335,7234795387162
335,5563394217273
337,31740723125887
334,5555621780276
335,8204620757358
343,29843471731624
339,53243585236635
338,60200377574887
340,0906950983356
340,08169091694896
340,0546783727891
340,1537243680418
340,1537243680418
340,3765778573606
342,2562007218156
343,45113062666377
343,6533495336383
347,8297890001286
347,8297890001286
349,6801482750771
359,01073123695465
358,90493210566206
357,7231332986682
368,6665902514221
361,5724208414458
357,89121135121906
366,33900936298335
368,38183301507115
364,81167509527967
371,18438447165425
367,4447055215251
362,6664288799186
370,18370823640004
375,1844920526564
367,53168822248693
377,32898791956796
377,5098218957489
371,6400335672401
385,43012494794857
388,2900780608704
375,72249189050586
385,99757596241824
391,5248302240111
380,8188585553299
386,50344068496406
395,8042405853327
391,00146218091436
395,96201577649026
404,60790577875713
397,0246967672214
398,0130932615143
404,8802822657035
398,0861079375018
397,66793297502784
404,3422824278523
403,0355506041218
404,3017636116132
408,4954610924283
407,10881715889036
400,6543198015872
407,3136622854359
406,25041853336694
406,2511688818155
406,7373946766925
406,2802593139877
406,197143793496
406,7373946766925
406,35921905845487
402,42889388319827
403,0231698547145
400,0517899971319
397,57564011581417
396,92771423020315
393,57459459925104
393,41570831519994
395,6556715924535
395,1805278669757
393,41570831519994
393,41570831519994
400,1013129947596
401,47445065621747
404,64504802697826
405,1526587526487
403,6422073250442
405,3466238266853
405,6636460463388
405,77931514568974
406,4650181897473
406,4650181897473
403,34506933928606
404,47959619399916
406,4650181897473
400,51813155811544
401,7417622911327
398,9037568703389
393,8614152938371
394,187816869102
393,4224614512401
392,4500098614858
394,232837776035
398,2099154315677
394,232837776035
397,2717489940158
403,4688768333521
404,21172179774794
405,62312723009927
417,24769855754755
405,3980226954339
403,54316132979193
403,1031685431883
401,166057443726
401,166057443726
404,898853389813
398,9375225505396
400,9004340928209
407,35643214702196
408,8668835746262
410,3154312551978
415,76296099409774
412,12414619123257
407,70248919141113
403,8161417557326
402,0822328998129
413,1776354134667
416,86484769128447
418,0038766366911
423,99615934948133
420,5006611003533
420,68637234145314
421,222871482405
420,81768332000746
420,3314575251302
420,6285955108883
410,99637247256027
408,45736647886986
417,90483064143626
416,3802297859401
408,8866927736765
416,2908311278888
409,4508422549687
404,123931029228
406,29168769805193
410,27828900697796
414,1715585126814
414,37425360232635
422,3596493824644
422,0895239408663
413,9429908313291
421,2251225277519
426,8437317129974
424,69773514918796
425,9275562569096
423,5847375230467
420,20314794037097
423,6875929796561
425,26574892499355
421,24763298121786
423,20585484569335
421,29040284280484
418,6352948564272
420,7816665944612
420,8225605849248
418,59815260820733
420,2159038640022
421,0247794918996
419,9712902696654
419,55051794717565
420,57907251326196
417,0959550135408
416,8792918989253
418,59815260820733
417,5369455162138
416,2104366512218
414,88392778622983
412,896817506472
417,16648776773656
415,0242429461709
414,59129189116584
419,6111230142012
417,6138830303834
415,55248825418585
419,60512022661004
420,5295495156356
420,5295495156356
423,06422657596704
424,66471981743734
425,1104267960745
427,7599071690852
426,60564037825515
425,33102924004646
430,83033302192007
430,83033302192007
426,38977090142333
425,43232628064584
432,8174433016774
433,7852052136252
427,88371466315084
430,3928798762201
431,6474624827547
426,4047778703995
425,92755625690916
428,89893611449133
429,38966400006274
436,78341002825545
441,0568320317646
437,11975372046845
442,202051351874
444,44915736917073
441,5903297789211
438,06294172071574
439,68369437030736
435,99310552446843
435,411210302359
440,7184248813178
440,2087506974129
443,06476448097953
444,12725788459966
443,7186931541821
443,922975519391
444,0529733881602
442,71966191360434
441,77491549734714
442,5177604617429
442,5961718746512
444,2758268774785
447,19355682096574
445,56342481576394
446,52293289477427
447,8662442053901
447,8662442053901
441,1581290723644
435,1320806793723
428,20751887839947
428,2716448112232
435,0397878201597
437,2930842121606
438,28354416468846
441,35397001752335
439,5628882700356
439,9493177212119
442,0053879093779
440,2487067523175
438,2092596682487
440,5616020555012
439,3647962795315
439,6639977235238
442,1215764807316
441,725392499721
440,9330245376991
440,9330245376991
438,7922804130321
436,17881676556726
438,57449177574347
438,6075071074939
436,17881676556726
437,864849730211
442,4682374641161
444,35011137391706
452,64296243098966
450,88714706059795
442,31741742589054
444,6782012331908
444,53019500164925
441,97300748785256
444,1745298368778
444,9083706198862
438,6206814946825
443,5037183235757
450,3919170843351
444,2690737414373
450,82524331356507
455,03057119533895
447,7829555275627
451,1636504640132
451,10047689652833
447,30573391407313
448,45376704086726
451,8573476050066
447,53534053943315
446,51055214536865
452,1747449988843
452,17474499888397
455,28118757726594
456,03753881374087
453,9575729134335
455,0920997681472
458,72320906963336
455,84845100462223
454,7575597981667
458,25932057088835
451,7537995190605
461,37364180798176
463,8756787107874
462,69012816154884
462,1783905194102
462,1783905194102
460,67919431853903
459,3246277811907
460,3460396072346
459,5356632824394
455,9861110854361
455,71563932916933
456,20674238896447
459,2622478514895
460,0736631202899
458,8768573443202
457,2013292579609
459,00891867132304
458,1936939411664
456,3594382983124
456,3594382983124
453,81725775349224
454,31999121424366
460,40794335426864
459,8755711297845
457,45719807903015
457,91941272354325
453,92455758168234
450,567498621374
454,4032798920727
452,51759652091175
448,41099717928046
449,6109775063803
453,35879485122445
457,02799876626796
462,16600977000263
463,53351981809345
459,56605239461913
465,3231008686844
462,8469509873675
458,083739033848
457,59751323897126
462,30219801347766
456,3456819100825
455,4908811091728
460,38430737812837
455,41850134341144
461,9060140324668
466,87894837744705
459,1739953300788
458,6890826449876
465,5482054033508
461,1136460704438
463,3309257368956
468,4430497191463
465,6450003532567
465,99166133663834
476,20990651354856
472,4585394433499
468,0344849887274
472,8258350090793
469,27668684585603
466,1010246230657
469,56722176526404
470,91919960046425
470,91919960046425
471,73632906129933
471,73632906129933
469,84545097011016
471,73632906129933
470,7908900157055
470,13921238784894
470,4734926218266
469,47477883636213
468,95853910352963
470,8036459393359
470,89443810165085
471,69130815436637
473,55534685872954
474,06390994973844
474,06390994973844
474,06390994973844
474,06390994973844
474,61485329833147
476,3914908381778
474,50961692837546
472,88488166009444
475,12640335335936
470,7841368796646
472,2315590375629
475,16016903355796
476,6184712439648
474,57564759187755
475,5248383797166
475,00709794998664
474,92437203349687
477,2829047954524
476,7156413680962
475,722930370222
476,6683694158162
478,05813018137314
477,23563284317237
478,2857454973864
479,2658881587418
477,92670376459546
478,90065605124755
484,4637394512756
477,0724320555416
471,57200275099365
473,2602867609838
473,4696339782222
478,8496323567195
485,30563041092364
473,04868849839795
478,81605426363194
490,90172914270437
492,9074105465711
493,54895847036687
492,76646047640406
479,5069375979441
480,06952577727253
491,11557845063516
484,92520374733795
480,5266611399793
485,6995633465881
484,99817513399324
484,2656474607702
489,19318572459406
486,9533956046755
481,4614077201765
484,2656474607702
489,19318572459406
488,37034207172485
490,1071101353352
484,51326244890197
486,45704010573695
491,135837858756
491,465053240704
488,40081776257193
488,40081776257193
488,40081776257193
485,4108667808801
488,22523622553445
490,4312606652529
492,2320969425742
502,1817173747814
502,91105606709743
491,6198126082859
495,1607069385709
495,1607069385709
489,6306388702919
488,5246252566376
485,08896729631033
478,6042684139372
486,30751874751843
488,64618170535675
488,9703322352748
488,9703322352748
488,47060016831813
485,41705715558305
486,5774710317831
486,809891463825
484,5627854465283
484,5627854465283
484,5627854465283
483,817689436786
488,34939003426877
496,6531500034025
492,4431324438231
499,7787264672297
498,33017878665777
496,0251083516855
495,92005956884157
496,9765501848711
496,151166891098
496,35544925630666
496,9682963519331
496,2254513875375
497,1866477505579
502,34154159439413
496,1573572658004
490,4560221640663
496,00259789821814
494,57262134175573
499,4714587774124
509,2905185795135
493,87310900028524
497,1044845954075
511,2804426659536
507,07098786771445
496,6644052301336
504,5989649028638
499,5299859564251
497,3554761515596
503,70342402911956
500,3561195986466
496,9786136431036
503,08663760413674
504,34722299826217
504,36072927034206
504,90340435621965
505,0743106452311
504,19040017244544
505,6864073924081
506,62528088907493
505,0157834662182
505,0157834662182
503,1524806805252
494,5281631961606
501,0002937420129
502,06016092606313
500,97965915966915
502,9605790647238
502,06016092606313
500,97965915966915
502,9605790647238
508,0449401543645
506,84194400369023
510,10314594965473
509,29727171555305
507,0586071183059
512,4070908619536
512,8089024563311
509,36047414259355
509,42333025496555
513,0385090816894
512,4847519264131
510,35751407382594
508,92810027870075
507,6652638392288
508,04700361259853
508,8155480113684
508,9033387798877
509,4233302549641
510,80997418850257
510,80997418850257
512,3204256161071
512,3204256161071
511,5100492913118
511,20615816951386
511,20615816951386
509,66104064357035
510,99155851313316
512,6051828524584
514,4003915164146
518,0425828872998
524,0078530559299
522,1169749647424
518,8079383051613
523,0821539464528
521,8659834085904
518,2834447393919
523,5415114949492
524,4040370369407
524,8992670132042
525,9722652951093
526,162103452677
524,5926053740567
525,5655764358144
525,4192584882813
525,7183012047172
527,7716008755337
520,0274421217092
512,2213796208543
521,7958258286171
529,1424874916457
521,7091605827715
524,5030830321934
521,5722219908498
516,4060729202816
519,3774527778644
522,101217647315
522,101217647315
522,101217647315
521,8721737832932
523,0759202824167
525,6627465599448
525,8649654669189
525,4729084023769
524,7439448842855
522,447878630699
520,538992176737
523,8660371990912
524,6764135238859
521,7916989121505
520,5705068115894
524,7135557721062
523,0421546022158
526,855425419446
526,3787665672918
522,6167070316981
520,5336242993719
524,1699283208883
523,3595519960937
520,1388688663698
522,7270082536846
521,6555106686774
524,9467265525965
529,2696715537312
528,4626717969555
525,8116330079355
527,8503874626662
529,3810982983905
529,3810982983905
528,6382533339952
527,2420857470674
526,830663920633
528,091249314759
527,9862005319153
526,830663920633
527,870646870787
531,7994713491455
533,584362721927
537,7009618996203
532,3277166571597
528,2128057634778
530,7069640075705
528,5563499148432
527,8706468707865
528,9972950667864
528,8725352073811
528,8115838256869
534,1600675693346
536,1409874743899
533,4397330584057
533,9638803095066
536,6114559518401
533,1065783471007
532,3689858218479
531,8414908622827
530,1239432627858
534,0507042829103
536,5866944530271
535,1145107963152
533,8876910823901
537,8247693936864
536,0351883430983
533,5448395603614
533,3924611061266
533,6438855556141
537,2214892407851
543,7382655193445
539,6447395564558
540,134341919352
545,4389302787412
546,3716134007042
540,994241241774
540,49901126551
536,8343094411589
537,44509307855
538,7038026015541
534,2610182952648
533,7796409057503
539,0752250837505
540,0615581198099
543,1237301397073
546,5273107038474
540,5237727643221
542,3808851753126
544,7065613330734
542,0702409174751
538,6666603533345
543,9732400220676
543,2272782256538
543,8934000611512
546,8582143698055
545,5709916057446
544,2109850421399
551,6293049820372
551,2207402516183
544,3989473285851
553,1254709295571
550,8380625426869
549,103632103091
553,6473671353106
552,1976939320656
548,5960213774208
551,8690413114543
551,5426397361896
548,3484063892893
546,4231998565646
544,611671113845
544,1389515910482
545,5481059780523
547,3939631623093
544,9560810518832
545,748449013905
553,0778526626073
