4078984.0,-648570.0,375.0
4078995.0,-647943.0,375.0
4079006.0,-648640.0,375.0
4079019.0,-650185.0,375.0
4079030.0,-650990.0,375.0
4079041.0,-651570.0,375.0
4079053.0,-650880.0,375.0
4079065.0,-649748.0,375.0
4079076.0,-649291.0,375.0
4079088.0,-648961.0,375.0
4079099.0,-649171.0,375.0
4079112.0,-649461.0,375.0
4079123.0,-650095.0,375.0
4079134.0,-650114.0,375.0
4079147.0,-650165.0,375.0
4079158.0,-650345.0,375.0
4079169.0,-649792.0,375.0
4079181.0,-649904.0,375.0
4079193.0,-650193.0,375.0
4079204.0,-650213.0,375.0
4079216.0,-649561.0,375.0
4079227.0,-649052.0,375.0
4079240.0,-648946.0,375.0
4079251.0,-648826.0,375.0
4079262.0,-649652.0,375.0
4079275.0,-650479.0,375.0
4079286.0,-651367.0,375.0
4079297.0,-651087.0,375.0
4079309.0,-649661.0,375.0
4079321.0,-648952.0,375.0
4079332.0,-648277.0,375.0
4079344.0,-648681.0,375.0
4079355.0,-649699.0,375.0
4079367.0,-650080.0,375.0
4079379.0,-650308.0,375.0
4079390.0,-650403.0,375.0
4079403.0,-650332.0,375.0
4079414.0,-649610.0,375.0
4079425.0,-649405.0,375.0
4079437.0,-649193.0,375.0
4079449.0,-649188.0,375.0
4079460.0,-649759.0,375.0
4079472.0,-650132.0,375.0
4079483.0,-650473.0,375.0
4079495.0,-650401.0,375.0
4079507.0,-650175.0,375.0
4079518.0,-650492.0,375.0
4079529.0,-649907.0,375.0
4079542.0,-649670.0,375.0
4079553.0,-649534.0,375.0
4079565.0,-649370.0,375.0
4079577.0,-649377.0,375.0
4079588.0,-649887.0,375.0
4079600.0,-650653.0,375.0
4079611.0,-650770.0,375.0
4079623.0,-650841.0,375.0
4079635.0,-650101.0,375.0
4079646.0,-649498.0,375.0
4079657.0,-649212.0,375.0
4079670.0,-648748.0,375.0
4079681.0,-649457.0,375.0
4079692.0,-650092.0,375.0
4079705.0,-650729.0,375.0
4079716.0,-650911.0,375.0
4079728.0,-650448.0,375.0
4079739.0,-649850.0,375.0
4079751.0,-649005.0,375.0
4079763.0,-648962.0,375.0
4079774.0,-649067.0,375.0
4079785.0,-649727.0,375.0
4079798.0,-650354.0,375.0
4079809.0,-650391.0,375.0
4079820.0,-650584.0,375.0
4079833.0,-650014.0,375.0
4079844.0,-649718.0,375.0
4079856.0,-649551.0,375.0
4079867.0,-649113.0,375.0
4079879.0,-649134.0,375.0
4079891.0,-649182.0,375.0
4079902.0,-649814.0,375.0
4079913.0,-650414.0,375.0
4079926.0,-650759.0,375.0
4079937.0,-650388.0,375.0
4079948.0,-649713.0,375.0
4079961.0,-649443.0,375.0
4079972.0,-648943.0,376.0
4079983.0,-649082.0,376.0
4079995.0,-649418.0,376.0
4080007.0,-649895.0,376.0
4080019.0,-650555.0,376.0
4080030.0,-650500.0,376.0
4080041.0,-650605.0,376.0
4080054.0,-649963.0,376.0
4080065.0,-649286.0,376.0
4080076.0,-649154.0,376.0
4080089.0,-649137.0,376.0
4080100.0,-649489.0,376.0
4080111.0,-649880.0,376.0
4080123.0,-650566.0,376.0
4080135.0,-650538.0,376.0
4080146.0,-650433.0,376.0
4080158.0,-650437.0,376.0
4080169.0,-649775.0,376.0
4080182.0,-649508.0,376.0
4080193.0,-649094.0,376.0
4080204.0,-649196.0,376.0
4080217.0,-649525.0,376.0
4080228.0,-649790.0,376.0
4080239.0,-650325.0,376.0
4080251.0,-650272.0,376.0
4080263.0,-650268.0,376.0
4080274.0,-650035.0,376.0
4080286.0,-649678.0,376.0
4080297.0,-649679.0,376.0
4080309.0,-649483.0,376.0
4080322.0,-649444.0,376.0
4080332.0,-649427.0,376.0
4080345.0,-649870.0,376.0
4080356.0,-649972.0,376.0
4080367.0,-650130.0,376.0
4080379.0,-650594.0,376.0
4080391.0,-650186.0,376.0
4080402.0,-649793.0,376.0
4080414.0,-649209.0,376.0
4080425.0,-648910.0,376.0
4080437.0,-649048.0,376.0
4080449.0,-649435.0,376.0
4080460.0,-650532.0,376.0
4080472.0,-650816.0,376.0
4080484.0,-650898.0,376.0
4080495.0,-650368.0,376.0
4080507.0,-649396.0,376.0
4080519.0,-648604.0,376.0
4080530.0,-648376.0,376.0
4080542.0,-649444.0,376.0
4080553.0,-650223.0,376.0
4080565.0,-650832.0,376.0
4080577.0,-650968.0,376.0
4080588.0,-650266.0,376.0
4080600.0,-649554.0,376.0
4080612.0,-648883.0,376.0
4080623.0,-649182.0,376.0
4080634.0,-649328.0,376.0
4080647.0,-649670.0,376.0
4080658.0,-650223.0,376.0
4080670.0,-650243.0,376.0
4080681.0,-650378.0,376.0
4080693.0,-649974.0,376.0
4080705.0,-649899.0,376.0
4080716.0,-649892.0,376.0
4080728.0,-649664.0,376.0
4080740.0,-649573.0,376.0
4080751.0,-649272.0,376.0
4080763.0,-649539.0,376.0
4080775.0,-649815.0,376.0
4080786.0,-650196.0,376.0
4080797.0,-650536.0,376.0
4080809.0,-650330.0,376.0
4080821.0,-649833.0,376.0
4080833.0,-649085.0,376.0
4080844.0,-648908.0,376.0
4080856.0,-648924.0,376.0
4080868.0,-649492.0,376.0
4080879.0,-650367.0,376.0
4080890.0,-650602.0,376.0
4080903.0,-650820.0,376.0
4080914.0,-650207.0,376.0
4080925.0,-649642.0,376.0
4080937.0,-649267.0,376.0
4080949.0,-648840.0,376.0
4080960.0,-649348.0,376.0
4080972.0,-649846.0,376.0
4080984.0,-650474.0,376.0
4080996.0,-650886.0,376.0
4081007.0,-650651.0,376.0
4081018.0,-649913.0,376.0
4081031.0,-648997.0,376.0
4081042.0,-648881.0,376.0
4081053.0,-648883.0,376.0
4081065.0,-649622.0,376.0
4081077.0,-650271.0,376.0
4081088.0,-650438.0,376.0
4081100.0,-650625.0,376.0
4081112.0,-649968.0,376.0
4081124.0,-649712.0,376.0
4081135.0,-649373.0,376.0
4081146.0,-649363.0,376.0
4081159.0,-649670.0,376.0
4081170.0,-649596.0,376.0
4081181.0,-649937.0,376.0
4081193.0,-650073.0,376.0
4081205.0,-650098.0,376.0
4081216.0,-650043.0,376.0
4081228.0,-649906.0,376.0
4081240.0,-650069.0,376.0
4081251.0,-649707.0,376.0
4081263.0,-649797.0,376.0
4081274.0,-649596.0,376.0
4081287.0,-649444.0,376.0
4081298.0,-649707.0,376.0
4081309.0,-649760.0,376.0
4081321.0,-650479.0,376.0
4081333.0,-650379.0,376.0
4081344.0,-650169.0,376.0
4081356.0,-649737.0,376.0
4081368.0,-649115.0,376.0
4081379.0,-649278.0,376.0
4081391.0,-649280.0,376.0
4081402.0,-649832.0,376.0
4081414.0,-650203.0,376.0
4081426.0,-650564.0,376.0
4081437.0,-650501.0,376.0
4081449.0,-649805.0,376.0
4081461.0,-649435.0,376.0
4081472.0,-648996.0,376.0
4081484.0,-649264.0,376.0
4081496.0,-649636.0,377.0
4081508.0,-650136.0,377.0
4081519.0,-650601.0,377.0
4081530.0,-650443.0,377.0
4081542.0,-650259.0,377.0
4081554.0,-649636.0,377.0
4081565.0,-649398.0,377.0
4081576.0,-649271.0,377.0
4081589.0,-649384.0,377.0
4081600.0,-649843.0,377.0
4081612.0,-649870.0,377.0
4081624.0,-650013.0,377.0
4081635.0,-649955.0,377.0
4081647.0,-649952.0,376.0
4081659.0,-649954.0,376.0
4081670.0,-649648.0,376.0
4081682.0,-649595.0,376.0
4081693.0,-649298.0,376.0
4081704.0,-649564.0,376.0
4081717.0,-649806.0,376.0
4081728.0,-649936.0,376.0
4081739.0,-650401.0,376.0
4081752.0,-650242.0,376.0
4081763.0,-650057.0,376.0
4081775.0,-649637.0,376.0
4081786.0,-649431.0,376.0
4081798.0,-649535.0,376.0
4081810.0,-649554.0,376.0
4081821.0,-649885.0,376.0
4081832.0,-649904.0,376.0
4081845.0,-650188.0,376.0
4081856.0,-650197.0,376.0
4081867.0,-650017.0,376.0
4081880.0,-650092.0,376.0
4081891.0,-649712.0,376.0
4081902.0,-649676.0,376.0
4081914.0,-649589.0,376.0
4081926.0,-649772.0,376.0
4081938.0,-650053.0,376.0
4081949.0,-649909.0,376.0
4081960.0,-649974.0,376.0
4081973.0,-649598.0,376.0
4081984.0,-649725.0,376.0
4081995.0,-649937.0,376.0
4082008.0,-649922.0,376.0
4082019.0,-649776.0,376.0
4082030.0,-649523.0,376.0
4082042.0,-649826.0,376.0
4082054.0,-649922.0,376.0
4082065.0,-650026.0,376.0
4082077.0,-649864.0,376.0
4082088.0,-649362.0,376.0
4082101.0,-649310.0,376.0
4082112.0,-649265.0,376.0
4082123.0,-650009.0,376.0
4082136.0,-650771.0,376.0
4082147.0,-650905.0,376.0
4082158.0,-650455.0,376.0
4082170.0,-649360.0,376.0
4082182.0,-648956.0,376.0
4082193.0,-648574.0,376.0
4082205.0,-649056.0,376.0
4082216.0,-649852.0,376.0
4082228.0,-650442.0,376.0
4082240.0,-650851.0,376.0
4082252.0,-650332.0,376.0
4082264.0,-649951.0,376.0
4082275.0,-649528.0,376.0
4082286.0,-649269.0,376.0
4082298.0,-649201.0,376.0
4082310.0,-649115.0,376.0
4082321.0,-649918.0,376.0
4082333.0,-650298.0,376.0
4082344.0,-650810.0,376.0
4082356.0,-650685.0,376.0
4082368.0,-649961.0,376.0
4082379.0,-649349.0,376.0
4082391.0,-648622.0,376.0
4082403.0,-648736.0,376.0
4082414.0,-649199.0,376.0
4082426.0,-650056.0,376.0
4082438.0,-651010.0,376.0
4082449.0,-651179.0,376.0
4082461.0,-650895.0,376.0
4082472.0,-649786.0,376.0
4082484.0,-649124.0,376.0
4082496.0,-648798.0,376.0
4082507.0,-648930.0,376.0
4082519.0,-649767.0,376.0
4082531.0,-650154.0,376.0
4082542.0,-650340.0,376.0
4082553.0,-650115.0,376.0
4082566.0,-650083.0,376.0
4082577.0,-650324.0,376.0
4082589.0,-650119.0,376.0
4082600.0,-649908.0,376.0
4082612.0,-649291.0,376.0
4082624.0,-649304.0,376.0
4082635.0,-649723.0,376.0
4082647.0,-650212.0,376.0
4082659.0,-650409.0,376.0
4082670.0,-649754.0,376.0
4082681.0,-649395.0,376.0
4082694.0,-649264.0,376.0
4082705.0,-649732.0,376.0
4082717.0,-650463.0,376.0
4082728.0,-650488.0,376.0
4082740.0,-650353.0,376.0
4082752.0,-649652.0,376.0
4082763.0,-649386.0,376.0
4082775.0,-649118.0,376.0
4082787.0,-649231.0,376.0
4082798.0,-649518.0,376.0
4082809.0,-649668.0,376.0
4082822.0,-650097.0,376.0
4082833.0,-650285.0,376.0
4082845.0,-650653.0,376.0
4082856.0,-650259.0,376.0
4082868.0,-649312.0,376.0
4082880.0,-649183.0,376.0
4082891.0,-649170.0,376.0
4082903.0,-649664.0,376.0
4082915.0,-650062.0,376.0
4082926.0,-650220.0,376.0
4082937.0,-648622.0,376.0
4082950.0,-646386.0,376.0
4082961.0,-646438.0,376.0
4082972.0,-645824.0,376.0
4082984.0,-645353.0,376.0
4082997.0,-645635.0,376.0
4083007.0,-645180.0,376.0
4083019.0,-646000.0,376.0
4083031.0,-647742.0,376.0
4083043.0,-648643.0,376.0
4083054.0,-648429.0,376.0
4083065.0,-647266.0,376.0
4083078.0,-645710.0,376.0
4083089.0,-644381.0,376.0
4083100.0,-643890.0,376.0
4083112.0,-644453.0,376.0
4083124.0,-646470.0,376.0
4083135.0,-648509.0,376.0
4083147.0,-650612.0,376.0
4083159.0,-650680.0,376.0
4083170.0,-647122.0,376.0
4083182.0,-644137.0,376.0
4083193.0,-642529.0,376.0
4083206.0,-642771.0,376.0
4083217.0,-644848.0,376.0
4083228.0,-647365.0,376.0
4083240.0,-649389.0,376.0
4083252.0,-649796.0,376.0
4083263.0,-649509.0,376.0
4083275.0,-647027.0,376.0
4083288.0,-643925.0,376.0
4083298.0,-642595.0,376.0
4083310.0,-642851.0,376.0
4083321.0,-644594.0,376.0
4083333.0,-648140.0,376.0
4083345.0,-650861.0,376.0
4083356.0,-650729.0,376.0
4083368.0,-648637.0,376.0
4083380.0,-645676.0,376.0
4083391.0,-642661.0,376.0
4083403.0,-642583.0,376.0
4083415.0,-645704.0,376.0
4083426.0,-648972.0,376.0
4083438.0,-650124.0,376.0
4083449.0,-648899.0,376.0
4083461.0,-646674.0,376.0
4083473.0,-645323.0,376.0
4083484.0,-645698.0,376.0
4083495.0,-645419.0,376.0
4083508.0,-645289.0,376.0
4083519.0,-645292.0,376.0
4083531.0,-646249.0,376.0
4083543.0,-647408.0,376.0
4083554.0,-647062.0,376.0
4083566.0,-646301.0,376.0
4083577.0,-647532.0,376.0
4083590.0,-647996.0,376.0
4083601.0,-648235.0,376.0
4083612.0,-648812.0,376.0
4083623.0,-650022.0,376.0
4083636.0,-650458.0,376.0
4083647.0,-650277.0,376.0
4083658.0,-649772.0,376.0
4083671.0,-649591.0,376.0
4083682.0,-649431.0,376.0
4083694.0,-648506.0,376.0
4083705.0,-648699.0,376.0
4083717.0,-649520.0,376.0
4083729.0,-649697.0,376.0
4083740.0,-650974.0,376.0
4083751.0,-651417.0,376.0
4083764.0,-651886.0,376.0
4083775.0,-651774.0,376.0
4083786.0,-650878.0,376.0
4083799.0,-649435.0,376.0
4083810.0,-648007.0,376.0
4083821.0,-647220.0,376.0
4083833.0,-647302.0,376.0
4083845.0,-648577.0,376.0
4083857.0,-650092.0,376.0
4083868.0,-651014.0,376.0
4083879.0,-651290.0,376.0
4083892.0,-651230.0,376.0
4083903.0,-651777.0,376.0
4083914.0,-651047.0,376.0
4083927.0,-649972.0,376.0
4083938.0,-648732.0,376.0
4083949.0,-647637.0,376.0
4083961.0,-647772.0,376.0
4083973.0,-648274.0,376.0
4083984.0,-648857.0,376.0
4083996.0,-650210.0,376.0
4084007.0,-650696.0,376.0
4084020.0,-651235.0,376.0
4084031.0,-651248.0,376.0
4084042.0,-651075.0,376.0
4084055.0,-650254.0,376.0
4084066.0,-649540.0,376.0
4084077.0,-649253.0,376.0
4084089.0,-649841.0,376.0
4084101.0,-650576.0,376.0
4084112.0,-650630.0,376.0
4084124.0,-650418.0,376.0
4084135.0,-649362.0,376.0
4084147.0,-647950.0,376.0
4084159.0,-647173.0,376.0
4084170.0,-647243.0,376.0
4084183.0,-648928.0,376.0
4084194.0,-650526.0,376.0
4084205.0,-652578.0,376.0
4084217.0,-653540.0,376.0
4084229.0,-652310.0,376.0
4084240.0,-650602.0,376.0
4084252.0,-647984.0,376.0
4084263.0,-647353.0,376.0
4084275.0,-647943.0,376.0
4084287.0,-648224.0,376.0
4084298.0,-649234.0,376.0
4084310.0,-650287.0,376.0
4084322.0,-650966.0,376.0
4084334.0,-650563.0,376.0
4084343.0,-650296.0,376.0
4084356.0,-650239.0,376.0
4084367.0,-650581.0,376.0
4084378.0,-650484.0,376.0
4084390.0,-649867.0,376.0
4084402.0,-650105.0,376.0
4084414.0,-649727.0,376.0
4084425.0,-649493.0,376.0
4084436.0,-649885.0,376.0
4084449.0,-650091.0,376.0
4084460.0,-650236.0,376.0
4084471.0,-650272.0,376.0
4084484.0,-649979.0,376.0
4084495.0,-649749.0,376.0
4084506.0,-649724.0,376.0
4084518.0,-649223.0,376.0
4084530.0,-648341.0,376.0
4084541.0,-649641.0,376.0
4084553.0,-649919.0,376.0
4084564.0,-650509.0,376.0
4084577.0,-650460.0,376.0
4084588.0,-650030.0,376.0
4084599.0,-649462.0,376.0
4084612.0,-648576.0,376.0
4084623.0,-648443.0,376.0
4084634.0,-649819.0,376.0
4084646.0,-650521.0,376.0
4084658.0,-650482.0,376.0
4084669.0,-650728.0,376.0
4084681.0,-650824.0,376.0
4084692.0,-649565.0,376.0
4084704.0,-648944.0,376.0
4084716.0,-648549.0,376.0
4084727.0,-648964.0,376.0
4084739.0,-650018.0,376.0
4084751.0,-650569.0,376.0
4084762.0,-651007.0,376.0
4084774.0,-650714.0,376.0
4084786.0,-649887.0,376.0
4084797.0,-649161.0,376.0
4084809.0,-648655.0,376.0
4084820.0,-649471.0,376.0
4084832.0,-649982.0,376.0
4084844.0,-650339.0,376.0
4084855.0,-649589.0,376.0
4084867.0,-649523.0,376.0
4084879.0,-649074.0,376.0
4084890.0,-648629.0,376.0
4084901.0,-649416.0,376.0
4084914.0,-650272.0,376.0
4084925.0,-650706.0,376.0
4084936.0,-651050.0,376.0
4084948.0,-651029.0,376.0
4084960.0,-651210.0,376.0
4084972.0,-649941.0,376.0
4084983.0,-649486.0,376.0
4084995.0,-648533.0,376.0
4085007.0,-648185.0,376.0
4085018.0,-648394.0,376.0
4085029.0,-648750.0,376.0
4085042.0,-649886.0,376.0
4085053.0,-650628.0,376.0
4085064.0,-651427.0,376.0
4085076.0,-651445.0,376.0
4085088.0,-650865.0,376.0
4085099.0,-650610.0,376.0
4085111.0,-649426.0,376.0
4085123.0,-648526.0,376.0
4085134.0,-647743.0,376.0
4085146.0,-647762.0,376.0
4085157.0,-648146.0,376.0
4085170.0,-648516.0,376.0
4085181.0,-649749.0,376.0
4085192.0,-649862.0,376.0
4085204.0,-648796.0,376.0
4085216.0,-648051.0,376.0
4085227.0,-647623.0,376.0
4085239.0,-648048.0,376.0
4085251.0,-648919.0,376.0
4085262.0,-649792.0,376.0
4085274.0,-650304.0,376.0
4085285.0,-649894.0,376.0
4085297.0,-648644.0,376.0
4085309.0,-647351.0,376.0
4085320.0,-646869.0,376.0
4085331.0,-646271.0,376.0
4085344.0,-646679.0,376.0
4085355.0,-647536.0,376.0
4085367.0,-648766.0,376.0
4085379.0,-649486.0,376.0
4085390.0,-649389.0,376.0
4085402.0,-649189.0,376.0
4085413.0,-648659.0,376.0
4085425.0,-647915.0,376.0
4085437.0,-647168.0,376.0
4085448.0,-646506.0,376.0
4085459.0,-646861.0,376.0
4085472.0,-646465.0,376.0
4085483.0,-645804.0,376.0
4085494.0,-645406.0,376.0
4085507.0,-646414.0,376.0
4085519.0,-647438.0,376.0
4085529.0,-647706.0,376.0
4085541.0,-648200.0,376.0
4085553.0,-648295.0,376.0
4085565.0,-648323.0,376.0
4085576.0,-647934.0,376.0
4085587.0,-647616.0,376.0
4085600.0,-647635.0,376.0
4085611.0,-646783.0,376.0
4085622.0,-646288.0,376.0
4085635.0,-645684.0,376.0
4085646.0,-645037.0,376.0
4085657.0,-644903.0,376.0
4085669.0,-645124.0,376.0
4085681.0,-646350.0,376.0
4085692.0,-648006.0,376.0
4085704.0,-648989.0,376.0
4085715.0,-648436.0,376.0
4085727.0,-647628.0,376.0
4085739.0,-646718.0,376.0
4085750.0,-644918.0,376.0
4085763.0,-643955.0,376.0
4085774.0,-643934.0,376.0
4085785.0,-645085.0,376.0
4085797.0,-646054.0,376.0
4085809.0,-645948.0,376.0
4085820.0,-646425.0,376.0
4085832.0,-646586.0,376.0
4085843.0,-646307.0,376.0
4085855.0,-645757.0,376.0
4085867.0,-645743.0,376.0
4085878.0,-645800.0,376.0
4085890.0,-645701.0,376.0
4085902.0,-645863.0,376.0
4085913.0,-645827.0,376.0
4085924.0,-645958.0,376.0
4085937.0,-645532.0,376.0
4085948.0,-644649.0,376.0
4085960.0,-644392.0,376.0
4085971.0,-643975.0,376.0
4085983.0,-644070.0,376.0
4085995.0,-644515.0,376.0
4086006.0,-645809.0,376.0
4086018.0,-646999.0,376.0
4086030.0,-647554.0,376.0
4086041.0,-647042.0,376.0
4086052.0,-645901.0,376.0
4086065.0,-644244.0,376.0
4086076.0,-642721.0,376.0
4086087.0,-641861.0,376.0
4086099.0,-642062.0,376.0
4086111.0,-643059.0,376.0
4086123.0,-644469.0,376.0
4086134.0,-645418.0,376.0
4086146.0,-646431.0,376.0
4086158.0,-646325.0,376.0
4086169.0,-645421.0,376.0
4086180.0,-644369.0,376.0
4086193.0,-643321.0,376.0
4086204.0,-642699.0,376.0
4086215.0,-642493.0,376.0
4086227.0,-642394.0,376.0
4086239.0,-643271.0,376.0
4086250.0,-643839.0,376.0
4086262.0,-644527.0,376.0
4086274.0,-644624.0,376.0
4086285.0,-644848.0,376.0
4086297.0,-644370.0,376.0
4086308.0,-643103.0,376.0
4086321.0,-642406.0,376.0
4086332.0,-641870.0,376.0
4086343.0,-641625.0,376.0
4086355.0,-641457.0,376.0
4086367.0,-642174.0,376.0
4086378.0,-643785.0,376.0
4086390.0,-643624.0,376.0
4086402.0,-643296.0,376.0
4086414.0,-642795.0,376.0
4086425.0,-641932.0,376.0
4086436.0,-641100.0,376.0
4086448.0,-640670.0,376.0
4086460.0,-641241.0,376.0
4086471.0,-642096.0,376.0
4086482.0,-642673.0,376.0
4086495.0,-642548.0,376.0
4086506.0,-642566.0,376.0
4086518.0,-642193.0,376.0
4086530.0,-641314.0,376.0
4086541.0,-641092.0,376.0
4086553.0,-640505.0,376.0
4086564.0,-641067.0,376.0
4086576.0,-641423.0,376.0
4086588.0,-640917.0,376.0
4086599.0,-641467.0,376.0
4086610.0,-641336.0,376.0
4086623.0,-640999.0,376.0
4086634.0,-640268.0,376.0
4086645.0,-640238.0,376.0
4086658.0,-639669.0,376.0
4086669.0,-639305.0,376.0
4086680.0,-639408.0,376.0
4086692.0,-639318.0,376.0
4086705.0,-640133.0,376.0
4086716.0,-640603.0,376.0
4086727.0,-640047.0,376.0
4086738.0,-640683.0,376.0
4086751.0,-640064.0,376.0
4086762.0,-638813.0,376.0
4086773.0,-638325.0,376.0
4086786.0,-638149.0,376.0
4086797.0,-638234.0,376.0
4086808.0,-638714.0,375.0
4086820.0,-638455.0,375.0
4086832.0,-638800.0,375.0
4086843.0,-639146.0,375.0
4086855.0,-638520.0,375.0
4086866.0,-638333.0,375.0
4086878.0,-638771.0,375.0
4086890.0,-638614.0,375.0
4086901.0,-639010.0,375.0
4086914.0,-638508.0,375.0
4086925.0,-638282.0,375.0
4086936.0,-638419.0,375.0
4086948.0,-637669.0,375.0
4086960.0,-636623.0,375.0
4086971.0,-636183.0,375.0
4086983.0,-636131.0,375.0
4086994.0,-635678.0,375.0
4087008.0,-635916.0,375.0
4087018.0,-636912.0,375.0
4087029.0,-637284.0,375.0
4087041.0,-638404.0,375.0
4087053.0,-638316.0,375.0
4087064.0,-638060.0,375.0
4087076.0,-636987.0,375.0
4087088.0,-635601.0,375.0
4087099.0,-634762.0,375.0
4087111.0,-634542.0,375.0
4087122.0,-634811.0,375.0
4087134.0,-635134.0,375.0
4087146.0,-635680.0,375.0
4087157.0,-636267.0,375.0
4087169.0,-636636.0,375.0
4087181.0,-636861.0,375.0
4087192.0,-636744.0,375.0
4087203.0,-637165.0,375.0
4087216.0,-636287.0,375.0
4087227.0,-635041.0,375.0
4087239.0,-634638.0,375.0
4087250.0,-633652.0,375.0
4087262.0,-633216.0,375.0
4087274.0,-632755.0,375.0
4087285.0,-632738.0,375.0
4087297.0,-633552.0,375.0
4087309.0,-633692.0,375.0
4087320.0,-634325.0,375.0
4087331.0,-634644.0,375.0
4087344.0,-635473.0,375.0
4087355.0,-635256.0,375.0
4087366.0,-634873.0,375.0
4087378.0,-634542.0,375.0
4087390.0,-633517.0,375.0
4087402.0,-633060.0,375.0
4087413.0,-632395.0,375.0
4087425.0,-632100.0,374.0
4087437.0,-632359.0,374.0
4087448.0,-632157.0,374.0
4087459.0,-632251.0,374.0
4087472.0,-632617.0,374.0
4087483.0,-633145.0,374.0
4087494.0,-633174.0,374.0
4087506.0,-633914.0,374.0
4087518.0,-633898.0,374.0
4087529.0,-633021.0,374.0
4087541.0,-632914.0,374.0
4087553.0,-631612.0,374.0
4087564.0,-631858.0,374.0
4087576.0,-632206.0,373.0
4087587.0,-631416.0,373.0
4087600.0,-631437.0,373.0
4087611.0,-631264.0,373.0
4087622.0,-631213.0,373.0
4087634.0,-631523.0,373.0
4087646.0,-631818.0,373.0
4087657.0,-631830.0,373.0
4087669.0,-632260.0,373.0
4087681.0,-632119.0,373.0
4087692.0,-630992.0,373.0
4087704.0,-631252.0,373.0
4087715.0,-630728.0,373.0
4087727.0,-629770.0,373.0
4087739.0,-630152.0,373.0
4087751.0,-630587.0,373.0
4087760.0,-630521.0,373.0
4087773.0,-630542.0,373.0
4087784.0,-630592.0,373.0
4087796.0,-630781.0,373.0
4087808.0,-631161.0,373.0
4087819.0,-630848.0,373.0
4087831.0,-630132.0,373.0
4087842.0,-630511.0,373.0
4087854.0,-629751.0,373.0
4087866.0,-629677.0,373.0
4087877.0,-630053.0,372.0
4087888.0,-629761.0,372.0
4087901.0,-629861.0,372.0
4087912.0,-629664.0,372.0
4087923.0,-628787.0,372.0
4087936.0,-629433.0,372.0
4087947.0,-629035.0,372.0
4087959.0,-628251.0,372.0
4087970.0,-628301.0,372.0
4087982.0,-629144.0,372.0
4087994.0,-628541.0,372.0
4088005.0,-628660.0,372.0
4088016.0,-628812.0,372.0
4088029.0,-628775.0,372.0
4088040.0,-629283.0,372.0
4088051.0,-629037.0,372.0
4088064.0,-628166.0,372.0
4088075.0,-627747.0,372.0
4088086.0,-627014.0,372.0
4088098.0,-627077.0,372.0
4088110.0,-627560.0,372.0
4088121.0,-628648.0,372.0
4088133.0,-628897.0,372.0
4088144.0,-628723.0,372.0
4088157.0,-627535.0,372.0
4088168.0,-626677.0,372.0
4088179.0,-626288.0,372.0
4088192.0,-625544.0,372.0
4088203.0,-625749.0,372.0
4088214.0,-627054.0,372.0
4088226.0,-627920.0,372.0
4088238.0,-628483.0,372.0
4088249.0,-628189.0,372.0
