,force
0.0,-51.70275236689304
0.5,18.17800674526676
1.0,18.58838962769664
1.5,-31.79000523039636
2.0,-42.36576258364434
2.5,-22.48418376733589
3.0,-9.187258904657252
3.5,32.68443558843683
4.0,20.17162485484156
4.5,-40.0693500153903
5.0,-0.533115069451668
5.5,25.737709648666275
6.0,-5.988523467060617
6.5,-29.600257580108945
7.0,-13.234811595274632
7.5,-34.9549749877941
8.0,-11.098396403963964
8.5,37.23229753712293
9.0,-5.881598813097744
9.5,-12.40625375037007
10.0,22.38815417284651
10.5,-6.583492067916329
11.0,-18.756452673279725
11.5,11.691186685550022
12.0,-29.00217214723402
12.5,-36.66576945124916
13.0,1.0351131887190341
13.5,1.8398619001483603
14.0,-21.303885657241
14.5,34.39072796120058
15.0,4.518230688442436
15.5,-20.35469486940201
16.0,11.875772403975812
16.5,-7.608237172644511
17.0,-32.27623102527713
17.5,-9.27297178516294
18.0,-5.754414751011529
18.5,-22.799330115867726
19.0,22.540474907969866
19.5,14.365428557374937
20.0,3.498882320631008
20.5,18.12467428628497
21.0,-12.195781010459143
21.5,-17.946076348484706
22.0,-3.7263960510104246
22.5,-12.426513158488342
23.0,-26.135379319606834
23.5,7.98769761830399
24.0,1.8316080672102544
24.5,-8.383635715900358
25.0,16.21803887766972
25.5,23.068720215984285
26.0,-20.296918038837852
26.5,-10.041530613710924
27.0,-1.274834511170969
27.5,-26.114600439484846
28.0,-11.818730914892644
28.5,-3.60691749030351
29.0,-1.1769140385909367
29.5,4.465331122793829
30.0,8.170551763384992
30.5,-20.36707561880795
31.0,5.079491328204748
31.5,20.227150640059207
32.0,-11.162464617675322
32.5,-14.407433063544095
33.0,-1.8781146640744346
33.5,-6.930153051300657
34.0,-0.5094790933085935
34.5,6.684861834594674
35.0,-26.459529849524973
35.5,-3.1251937861218444
36.0,10.69622464232998
36.5,-16.13173379908216
37.0,-4.503208712496335
37.5,16.35085055312214
38.0,-20.643579022222788
38.5,-3.7870011180349143
39.0,3.0944445066826436
39.5,-29.66501842315938
40.0,1.8991394276085192
40.5,14.48282923007028
41.0,-27.22038317669179
41.5,-16.826181288521656
42.0,18.768473255428034
42.5,-27.84617378306436
43.0,-25.108902641531124
43.5,18.178699374604104
44.0,-3.4178296811845357
44.5,-34.072565211906294
45.0,17.703728806461555
45.5,7.64830924296329
46.0,-23.903843032625446
46.5,9.50354578282765
47.0,-11.535099201214337
47.5,-22.07149212044927
48.0,17.134214333757882
48.5,-2.1752526498350733
49.0,-22.381010855614583
49.5,31.867306127602056
50.0,0.7916251170572082
50.5,-49.59612023709403
51.0,5.0911217291596245
51.5,12.75714323585472
52.0,-40.86171797741188
52.5,-16.172252615319454
53.0,20.84843915573355
53.5,-22.443664951096366
54.0,-5.572080077931785
54.5,15.918649846565241
55.0,-3.2032300248047836
55.5,-12.863215955741254
56.0,-3.896551991572778
56.5,-29.933267993633752
57.0,-10.945325320392294
57.5,-10.52247510989083
58.0,-37.120480611274374
58.5,10.300040661318842
59.0,22.577617156188875
59.5,-16.847566219314512
60.0,-21.939430793446263
60.5,20.7133764349353
61.0,-5.799060483718609
61.5,-21.29563182430334
62.0,-5.227670139893125
62.5,-10.202480355997562
63.0,9.27356398324617
63.5,20.897962153361732
64.0,-11.580120108148913
64.5,-3.478781062877985
65.0,11.340023611474265
65.5,-20.676594353973854
66.0,-16.541424052171806
66.5,2.687005298938839
67.0,-21.615280263526007
67.5,-29.84660274778883
68.0,8.92990439365591
68.5,-9.311066398722687
69.0,-10.042482979050591
69.5,23.61722493211748
70.0,1.3994073606503932
70.5,-5.578833213972054
71.0,-10.03590300034524
71.5,-25.70317861304932
72.0,-35.063025164433384
72.5,7.477229796616182
73.0,-25.09539636945425
73.5,-15.253826113884983
74.0,29.821105907494037
74.5,5.54583288918775
75.0,-21.629912058280887
75.5,7.234116899177973
76.0,-7.158720732654617
76.5,-33.91161546962002
77.0,24.562663977712873
77.5,-9.459635391602477
78.0,-25.315998813426464
78.5,-2.33657756634193
79.0,-3.48085895088896
79.5,-14.098289502603858
80.0,15.148792338008796
80.5,2.5744530316060263
