,force
0.0,-6.185174788544828
0.5,14.765304252756323
1.0,16.81825760890206
1.5,-0.6881220520190254
2.0,-5.219476334830688
2.5,-5.219476334830688
3.0,2.434077843787236
3.5,7.730787544463965
4.0,5.6710810522763495
4.5,-0.46907802405621624
5.0,3.1994332616504835
5.5,9.785991945958813
6.0,4.759407686880877
6.5,-1.4647326966151013
7.0,-3.5244391888027167
7.5,-10.407010336193707
8.0,0.8594716238058027
8.5,8.1764945231007
9.0,6.855881253064581
9.5,6.735825501244108
10.0,8.1764945231007
10.5,6.91140703828205
11.0,1.2185133565963042
11.5,-6.380790629169496
12.0,-8.487994178170993
12.5,-8.487994178170993
13.0,-8.487994178170993
13.5,-16.49421212776724
14.0,-23.122039976762608
14.5,-4.4848852033737785
15.0,12.074367127943333
15.5,19.294407490220692
16.0,15.947795689085979
16.5,4.104353491005895
17.0,3.9381513095777336
17.5,15.751449701701858
18.0,19.49249948072611
18.5,7.911736958869369
19.0,-6.630881767183382
19.5,-9.122788965927612
20.0,-7.280871111028318
20.5,7.859097129223301
21.0,-3.16427193333584
21.5,-8.91513003269938
22.0,-14.306946399268782
22.5,-9.435684269112244
23.0,6.038751792229959
23.5,10.89819593431639
24.0,1.657467199192979
24.5,-21.226832952215773
25.0,-5.075409432645756
25.5,11.02406688661722
26.0,7.836586675755825
26.5,-5.377049509095741
27.0,-8.240379190039675
27.5,-7.024814702846925
28.0,3.6843459467436332
28.5,9.01838548275009
29.0,-5.058526592543785
29.5,-12.785239744933278
30.0,-8.145835285478825
30.5,4.561315696377278
31.0,15.72875166112135
31.5,8.917434756818693
32.0,-5.626915542576171
32.5,6.455570355585223
33.0,11.841196347451842
33.5,11.841196347451842
34.0,4.255173529230888
34.5,-7.544993765035542
35.0,-10.419391085599273
35.5,-10.419391085599273
36.0,-2.558740735088577
36.5,-14.498285253734139
37.0,-16.63677833305519
37.5,-6.187425833890302
38.0,18.686625246624317
38.5,23.30577029795677
39.0,14.83733770384788
39.5,4.7924230186326895
40.0,9.969639728822585
40.5,14.044969741826208
41.0,3.6383871042489773
41.5,0.8223293755854684
42.0,0.8223293755854684
42.5,0.9371326882646827
43.0,6.113671198896554
43.5,10.35100432796753
44.0,5.576537147717318
44.5,5.576537147717318
