,force
0.0,9.281104985157981
0.5,-35.52370159462399
1.0,-17.366077199185515
1.5,10.091481309952247
2.0,-3.281228746064092
2.5,-26.069311138680984
3.0,21.37822267807195
3.5,-4.989772164174971
4.0,-8.91184350649268
4.5,24.633234249331508
5.0,-1.8120464831481513
5.5,-43.67136022683448
6.0,-6.296128813682545
6.5,-4.007566044584413
7.0,-42.0544343543328
7.5,10.541690379281675
8.0,20.27140099685601
8.5,6.372754397283465
9.0,34.42640702994586
9.5,14.348958408922648
10.0,-48.413187249559996
10.5,1.7626135273371233
11.0,-2.1968020800925725
11.5,-46.79243459997062
12.0,-30.517376743665075
12.5,7.345205987035559
13.0,-12.171357168446411
13.5,23.865627786125195
14.0,32.381332332513125
14.5,-16.751484100435846
15.0,16.511462638607554
15.5,13.057233554167428
16.0,-27.627034518563896
16.5,-20.911415901050532
17.0,1.1143124675014464
17.5,-11.401499659890105
18.0,2.53073946254875
18.5,10.023949949552843
19.0,-4.799934006606236
19.5,25.45861754310398
20.0,14.210894294325627
20.5,-16.867037761563854
21.0,-25.66862506697629
21.5,-6.999580484510806
22.0,-27.630035912362395
22.5,-10.296986743132646
23.0,-2.798004344982707
23.5,-14.19279588974041
24.0,15.304902332800932
24.5,27.51457229304843
25.0,2.5574056920401596
25.5,-24.682667205146
26.0,2.6037541385360177
26.5,-7.838614348141158
27.0,1.3079023673126358
27.5,7.003047094344527
28.0,-2.9015524309285574
28.5,3.37136060174468
29.0,18.797774362357814
29.5,-1.6923659055512372
30.0,-16.5428872316455
30.5,6.363057586557444
31.0,5.78748260715148
31.5,5.831002817187407
32.0,6.543833843627262
32.5,-8.60570133934744
33.0,-15.1337328446416
33.5,8.018268545684515
34.0,-14.378507130839466
34.5,-7.169534408182873
35.0,7.465261738857407
35.5,-22.207267672272458
36.0,-17.627891088730486
36.5,12.976282500355758
37.0,-5.809903018804992
37.5,-19.772386955641764
38.0,18.433855364648906
38.5,-10.363017406634754
39.0,-14.440410877871727
39.5,20.460921699310692
40.0,6.647381929576095
40.5,-32.99352662498585
41.0,21.98150283097404
41.5,0.0037967631511115485
42.0,-49.50269319734009
42.5,7.102093089597474
43.0,14.910219048688305
43.5,-14.708660448348185
44.0,-4.558321806066402
44.5,23.098021322914647
45.0,-8.596697157960989
45.5,7.659226812893632
46.0,0.3039361427027387
46.5,-37.640030535147424
47.0,5.692938702594326
47.5,28.991258040451612
48.0,-17.62789108873333
48.5,4.738495475610385
49.0,34.29847261941055
49.5,-34.906915169642474
50.0,-14.593106787219575
50.5,24.786305332903332
51.0,-25.38499335329925
51.5,-37.662194673941414
52.0,18.23238680612372
52.5,-1.6387159914559888
53.0,-11.442018476130297
53.5,9.764906577353102
54.0,6.732921652747681
54.5,-7.090372646825427
55.0,-2.637429776921332
55.5,-9.303525396810102
56.0,-25.063093868727137
56.5,4.3783282201472105
57.0,-12.409967975191194
57.5,0.05632115457392928
58.0,19.912041808951223
58.5,7.232653719704745
59.0,-7.424652880803174
59.5,17.155261607748553
60.0,5.046888688102115
60.5,-21.868860521827173
61.0,-5.989986646536085
61.5,-8.898337234413244
62.0,-9.830645182150977
62.5,4.312297556645415
63.0,-4.931995333609848
63.5,-7.79671027322812
64.0,19.72595539362765
64.5,-2.626924898638908
65.0,-16.11969070647705
65.5,8.664318560174234
66.0,-11.345223526222806
66.5,-28.032568995632502
67.0,12.98707597419763
67.5,8.839900097214873
68.0,-30.485862108815127
68.5,24.673753065571894
69.0,17.233673020659
69.5,-1.1517398481305463
70.0,-1.771527666908884
70.5,-14.303270269059796
71.0,-25.430014260232607
71.5,15.22799161679161
72.0,-3.429797738943611
72.5,-18.550819680860382
73.0,41.920887337407144
73.5,21.040565876073615
74.0,-20.72983157642102
74.5,-3.140163237673576
75.0,15.050534208633152
75.5,-32.27769420475131
76.0,1.825642797040139
76.5,10.241089246837484
77.0,-22.242534049371535
77.5,2.7593071439019354
78.0,6.804955103839035
78.5,-3.8672508846425444
79.0,11.95947377345086
79.5,29.099308217091433
80.0,-36.13148383822136
80.5,-5.691347963880617
81.0,11.336309386652356
81.5,-44.38831816974816
82.0,-7.427192521703912
82.5,31.467407921768725
83.0,-24.65115257029138
83.5,-9.785249100993497
84.0,30.98118212689335
84.5,-18.980018993622558
85.0,-23.057412464858835
85.5,27.960279271684943
86.0,-12.112829989430551
86.5,-32.93153629928728
87.0,33.160194022454924
87.5,-0.2920714021556794
88.0,-8.326571716361979
88.5,31.96263789803379
89.0,15.087676456847245
89.5,-6.795860880639427
90.0,18.88856652467272
90.5,-3.784712555265287
91.0,-29.971584825771327
91.5,6.9931424948178496
92.0,-13.499473922971447
92.5,-21.625747624387216
93.0,22.629803890810997
93.5,9.342056366851029
94.0,-28.97766172655834
94.5,5.814495151311803
95.0,13.168660298827657
95.5,-24.807225047658612
96.0,-8.679235487338095
96.5,-4.058589739109223
97.0,-9.73985301983523
97.5,26.403681414474015
98.0,7.275423581289488
98.5,-24.835738288716442
99.0,29.562677243833313
99.5,12.684685549298102
100.0,-17.380276100600092
100.5,-3.7358244678643295
101.0,9.834862140432516
101.5,-24.40691415017819
102.0,-1.5231623303278283
102.5,21.026309255544827
103.0,-10.424545979444309
103.5,-0.9330132752818692
104.0,16.610508633860263
104.5,-1.845061814899358
105.0,-20.321266846003358
105.5,-8.092463000309792
106.0,-5.790393959133477
106.5,12.878275449108497
107.0,-8.164496451404045
107.5,-16.56577285933927
108.0,23.165552683313003
108.5,16.544477970358457
109.0,-27.09766368787978
109.5,-7.779567697124358
110.0,7.664854426261526
110.5,-33.5067649640235
111.0,-7.237065768583236
111.5,9.57824297091602
112.0,1.0983819927390464
112.5,-0.9701555235005799
113.0,30.507423660090367
113.5,-0.31285028227684286
114.0,-1.888582024933875
114.5,16.30511681516403
115.0,-21.373630545564904
115.5,-15.988004553697515
116.0,3.0107315933890257
116.5,-18.654367766808843
117.0,-19.63582353794658
117.5,35.768289792553034
118.0,9.866376775287902
118.5,1.0355258803674587
119.0,31.50455016998903
119.5,1.988843584678257
120.0,-22.80529538603581
120.5,12.879776146007316
121.0,1.9764628352673768
121.5,-40.208877309458636
122.0,-0.6606367883360917
122.5,5.0176250985960476
123.0,-12.200447600617135
123.5,22.00851537513612
124.0,10.906359725440325
124.5,-32.813442997257724
125.0,18.465369999501643
125.5,8.224614369128176
126.0,-47.076066313651864
126.5,-12.484252471628755
127.0,9.18656108059921
127.5,-20.936177399863784
128.0,-14.03072062478252
128.5,0.8711995700612514
129.0,-6.596729946127012
129.5,8.785875008894436
130.0,-22.985032699097967
130.5,-53.80218980944668
131.0,-36.87432880261436
131.5,-43.72501014092979
132.0,-66.27298102990626
132.5,-35.73529985721072
133.0,-31.005853583889376
133.5,-68.05730964135243
134.0,-48.13405762657443
134.5,-39.201909691055334
135.0,-71.63046895493953
135.5,-82.51652425135269
136.0,-78.67935772198213
