,force
0.0,0.22706294411727868
0.5,7.820589246826785
1.0,-3.995898126204338
1.5,-6.40901873781695
2.0,-6.143395386910925
2.5,-0.3154389844276011
3.0,6.5736255630035885
3.5,7.124265886262947
4.0,0.44991643343564647
4.5,0.618744834435347
5.0,7.482182096380711
5.5,5.346502823742412
6.0,-6.368499921576586
6.5,-10.791804027749095
7.0,-10.808311693625
7.5,-6.7536162629658065
8.0,7.3913899340659555
8.5,11.567829400555638
9.0,3.8737564056973497
9.5,12.029293696619789
10.0,13.623033802050486
10.5,8.27229901305509
11.0,3.9165262672831886
11.5,-3.270498763244177
12.0,-5.666173773421178
12.5,-3.206531557978451
13.0,-5.523795155244443
13.5,-16.5904968407267
14.0,-11.435602996893067
14.5,2.121317603327043
15.0,12.625820713483336
15.5,13.221135629004493
16.0,6.172073704628929
16.5,-1.8709113189634081
17.0,0.09373179666181386
17.5,8.911595891504476
18.0,1.4733917177145486
18.5,-8.967706948511477
19.0,-10.22228955504579
19.5,-7.014549936066032
20.0,2.7032128254359122
20.5,16.520129163192905
21.0,-0.62608324226494
21.5,-9.967055644203356
22.0,-3.631228780046513
22.5,7.396469215873367
23.0,17.229208447388373
23.5,8.234031242162018
24.0,-10.554506330789081
24.5,-11.924079837115642
25.0,1.5476762141533982
25.5,10.849745934972816
26.0,7.16928679319426
26.5,-5.779663976312804
27.0,-8.018516160671425
27.5,3.2644734652021725
28.0,14.24207127237969
28.5,3.2644734652021725
29.0,-4.477621830386852
29.5,-2.6880407797980297
30.0,4.27652036541258
30.5,10.42880045514903
31.0,10.42880045514903
31.5,8.240784378203898
32.0,10.064131108991205
32.5,11.840205887499906
33.0,11.840205887499906
33.5,11.227358791873485
34.0,5.631260060094064
34.5,-0.2929285309601255
35.0,-0.2929285309601255
35.5,3.8381148543721793
36.0,-7.358959874105494
36.5,-16.982178731046588
37.0,-4.3157197227646975
37.5,14.390640265257389
38.0,15.056949687867018
38.5,16.22299117743387
39.0,6.3431531509741035
39.5,-2.5895575458816893
40.0,11.353980092622805
40.5,7.874239160923025
41.0,-5.56712777816756
41.5,-2.967170402782358
42.0,2.095430581839537
42.5,7.038243796230745
43.0,9.958331977699345
43.5,3.797220863909388
44.0,-4.814759160382891
44.5,1.2220249873389548
45.0,2.8765433171283803
45.5,0.2765859417449974
46.0,0.037224786550723366
46.5,-5.342023243501899
47.0,-4.7665059832088446
47.5,8.13836181492843
48.0,10.381528502868605
48.5,4.091761489651617
49.0,10.313997142467997
49.5,10.93736354615794
50.0,2.3317903432380263
50.5,4.065095260160888
51.0,-10.519427540803008
51.5,-16.288856764276716
52.0,-12.923356383917053
52.5,2.7392295509816904
53.0,-11.480999078048626
53.5,-13.745175522557474
54.0,-10.692758032495476
54.5,-6.334734241376282
55.0,-5.222717840129917
55.5,-5.195705295969674
56.0,-6.276207062363028
56.5,-6.173784499091198
57.0,-5.047136303091975
57.5,-3.228291662993797
58.0,2.647499453105411
58.5,1.0149288154461829
59.0,-2.199563939575455
59.5,1.8860833646012907
60.0,8.577878418864202
60.5,10.102398879884277
61.0,2.3250372071997845
61.5,-13.382757221746942
62.0,-16.264095265461947
62.5,-5.892836724095105
63.0,13.202088322224881
63.5,-1.5887803021814761
64.0,-22.24812414531516
64.5,-17.907358368516725
65.0,4.051588988080766
65.5,5.327931699634064
66.0,-4.886186560803253
66.5,-21.092587534032646
67.0,-16.825355905228207
67.5,0.37563193699679687
68.0,5.327931699634064
68.5,-8.290892647617511
69.0,-6.967277983785607
69.5,-0.35483227799340966
70.0,9.573403223419518
70.5,13.197586231532114
71.0,4.783178725741891
71.5,0.7470544191928639
72.0,4.964763050373222
72.5,9.685955490753258
73.0,15.53867339205317
73.5,14.656263616163415
74.0,4.659371231677142
74.5,-4.564287076233086
75.0,7.081871198899535
75.5,15.026185401462499
76.0,-1.6953297819254658
76.5,-10.692758032495476
77.0,-10.692758032495476
77.5,-7.640340542435297
78.0,4.519056071734667
78.5,5.204124205567496
79.0,-9.817851741096092
79.5,-9.289606433081644
80.0,6.442199146225903
80.5,8.339830373453879
81.0,-0.09483654045288858
81.5,-10.639108118402874
82.0,-18.10470001057547
82.5,-10.459587252005804
83.0,-1.9519489514423185
83.5,-12.140353347729615
84.0,-17.92311568594596
84.5,-17.92311568594596
85.0,-5.893154179206249
85.5,8.450131595440325
86.0,10.057377972951144
86.5,-2.2535890278941224
87.0,7.952650573830397
87.5,13.717577706607699
88.0,15.702999702356465
88.5,9.211360096835051
89.0,7.135521112995775
89.5,1.600373762910749
90.0,2.642434601077184
90.5,16.928693893609307
91.0,10.439117746322154
91.5,1.0486944956464868
92.0,0.25182444293022854
92.5,4.698989629780044
93.0,7.1066326977124845
93.5,7.581228091632511
94.0,5.0555552126879775
94.5,-1.87766445500165
95.0,4.929496673275935
95.5,7.581228091632511
96.0,6.217094611560242
96.5,0.10896964208586724
97.0,-6.062357754432014
97.5,-0.6457798890478443
98.0,8.6212110417855
98.5,8.189010335228886
99.0,-3.231293056791401
99.5,-5.7074429381100344
100.0,-4.7252368185199884
100.5,3.2232043005133164
101.0,9.661193991940308
101.5,0.5365816792818805
102.0,-2.372894431267923
102.5,3.8092264390907076
103.0,8.472642048907801
103.5,8.472642048907801
104.0,2.8765433171283803
104.5,-7.385972418263918
105.0,-10.915611521815663
105.5,-2.290356101888392
106.0,-6.805202718827786
106.5,-9.925151569288573
107.0,-6.663386861988329
107.5,0.22481189876998542
108.0,5.629196601859803
108.5,9.397071337933085
109.0,7.680274086886129
109.5,4.164141255412687
110.0,6.082031890760845
110.5,8.220524970081897
111.0,7.482182096380711
111.5,8.65272567664033
112.0,10.057377972951144
112.5,11.790682889874006
113.0,18.64136422818956
113.5,19.367701526709425
114.0,16.825520981887166
114.5,17.098647817281744
115.0,19.367701526709425
115.5,12.03210750330436
116.0,-6.309972742561513
116.5,-6.309972742561513
117.0,-11.076561264100746
117.5,-6.681395224761218
118.0,2.381313340865745
118.5,1.0982174932723865
119.0,0.7718159180076327
119.5,4.292450840172023
120.0,5.389835446665529
120.5,2.3790622955184517
121.0,1.7375143717217725
121.5,-5.407303558555213
122.0,-9.207068103705751
122.5,1.733012281027186
123.0,-1.5692712425116042
123.5,-9.207068103705751
124.0,-3.82256763451187
124.5,-2.0014719490682182
125.0,-2.0014719490682182
125.5,-2.0014719490682182
126.0,-6.541080064818743
126.5,-7.176625201023853
127.0,-7.065198456364669
127.5,-7.1361063847834885
128.0,-9.848616027500611
128.5,-20.236252366745248
129.0,-39.43860710925401
129.5,-43.25412897183196
130.0,-26.256485559255452
130.5,-24.849582217597344
131.0,-41.288446912201834
131.5,-44.96267238994187
132.0,-47.8883387112528
132.5,-50.61729830073455
133.0,-45.19171625396484
133.5,-65.0112325956834
134.0,-74.55941660773715
134.5,-77.05357485182867
135.0,-65.88613888708096
135.5,-64.92044043336864
136.0,-79.0615073010431
136.5,-97.64942767236425
137.0,-101.29508218993578
137.5,-89.04939550414383
138.0,-84.43440622883645
138.5,-103.66093084926797
139.0,-115.61135542042575
139.5,-115.71452833214607
140.0,-107.23784190509832
140.5,-101.21629560280235
141.0,-104.22312942459394
141.5,-111.69491169147295
142.0,-121.17031190398484
142.5,-111.69491169147295
143.0,-111.69491169147295
