,force
0.0,-167.78218265321448
0.5,-177.30860656025135
1.0,-217.57755676652522
1.5,-216.85947330094405
2.0,-189.64433505990826
2.5,-208.73770169021975
3.0,-197.775110852021
3.5,-173.61065852770372
4.0,-202.22317645700787
4.5,-195.68614077032512
5.0,-178.65660754867193
5.5,-208.1749403535561
6.0,-218.3616708956109
6.5,-188.68088765154152
7.0,-237.12676007953587
7.5,-228.92507635900643
8.0,-171.29831548468655
8.5,-187.10965799958055
9.0,-214.21224397327939
9.5,-182.51717917773607
10.0,-201.60639003202323
10.5,-230.99003529033448
11.0,-201.74257827549624
11.5,-229.96505930915572
12.0,-254.83535864742998
12.5,-227.82656622983586
13.0,-201.48258253795728
13.5,-233.49920050340182
14.0,-197.47947356315913
14.5,-206.88884311216847
15.0,-250.6836806797528
15.5,-210.65559232556856
16.0,-226.56598083571225
16.5,-269.2424240402331
17.0,-254.06925288112194
17.5,-232.91317836482543
18.0,-250.74971134325492
18.5,-232.70683254138203
19.0,-231.13560288941787
19.5,-239.9905226538142
20.0,-216.31922241774691
20.5,-228.77546842211933
21.0,-270.4658671861403
21.5,-266.0493162160073
22.0,-246.67231787201763
22.5,-258.9540212833566
23.0,-249.26814833093292
23.5,-252.7816549428344
24.0,-259.26766693498996
24.5,-242.17472926940323
25.0,-217.97148970219095
25.5,-257.1711933688075
26.0,-266.62108173405727
26.5,-261.36921978298085
27.0,-276.6832544335969
27.5,-253.32078030335708
28.0,-257.56737734981834
28.5,-269.3268382407336
29.0,-259.47626380378193
29.5,-238.96577754908427
30.0,-264.04138376679305
30.5,-269.7995577635311
31.0,-267.5834036197512
31.5,-275.92690319711977
32.0,-268.2283281115658
32.5,-258.1841637747996
33.0,-269.1017337060675
33.5,-171.5830727210423
34.0,50.614236879064265
34.5,23.145480862306307
35.0,-39.89729511605904
35.5,8.312592724756527
36.0,9.861311923258627
36.5,-22.97693759371714
37.0,18.486192168957636
37.5,6.682835893781769
38.0,-22.371233238133218
38.5,-1.1057810056343023
39.0,21.494714274760554
39.5,-6.3966379884090205
40.0,23.07044601741843
40.5,-26.563228005156077
41.0,-50.54323890883191
41.5,46.850489059460415
42.0,-0.9347015592914119
42.5,-50.4209321116605
43.0,-12.01884884621158
43.5,2.9235901648732288
44.0,-19.246205105863105
44.5,19.072589481761938
45.0,-3.560113062826403
45.5,-36.37515949699616
46.0,12.060583226937524
46.5,-7.501000835478088
47.0,-43.61001924113836
47.5,3.7159581268952024
48.0,11.756692105137482
48.5,-8.999071513675018
49.0,45.21172804709367
49.5,28.198327317090197
50.0,-37.41964453784442
50.5,-5.558348701314998
51.0,14.858632592827234
51.5,-26.88925440619968
52.0,-21.498866587638233
52.5,9.892826558109398
53.0,-7.996230811740855
53.5,-2.0782325953900918
54.0,9.357077765607423
54.5,-0.5875903668376661
55.0,-9.481920740531677
55.5,3.23310890003812
56.0,-17.741006117402662
56.5,-26.44735688891769
57.0,-6.4092438423499765
57.5,-20.748402700530278
58.0,8.200040457427388
58.5,18.734932679764288
59.0,-7.789884988297672
59.5,-15.084772608347645
60.0,28.510472271829315
60.5,-1.515471258724716
61.0,-40.01284877718717
61.5,-18.384805086543498
62.0,-18.60653305319001
62.5,-4.55438247670827
63.0,7.574249851058319
63.5,-8.92002519054035
64.0,-3.7440061519135437
64.5,17.871281615100692
65.0,-20.31920338776854
65.5,-15.534981677681078
66.0,4.859113988771249
66.5,-26.168919895270925
67.0,-19.436043263431657
67.5,4.719924351502545
68.0,-11.037768249292718
68.5,-12.099886478690111
69.0,23.78927983144907
69.5,4.978794566364755
70.0,-1.4659482611003734
70.5,-14.234223781985344
71.0,-29.55449209663713
71.5,-23.323598577101166
72.0,8.556831144872158
72.5,-29.689554817433645
73.0,-42.3899526632531
73.5,19.860455353090703
74.0,14.450067862410105
74.5,-9.95689130867644
75.0,-1.8058561084450653
75.5,-12.239451290183089
76.0,-42.22337530760072
76.5,25.55560008012253
77.0,7.367153679167789
77.5,-31.28029352907136
78.0,-1.0465034781716795
78.5,-0.45635442312744434
79.0,-13.658995117248583
79.5,9.801784279648409
80.0,10.860776057172753
80.5,-32.658683629671486
81.0,6.885429974980411
81.5,-7.390699613488035
82.0,-39.277622735502774
82.5,9.555169756114573
83.0,23.72324916794696
83.5,-27.112107895517447
84.0,17.046648669773056
84.5,18.45730375367687
85.0,-40.89525855307495
85.5,-18.519867807342724
86.0,23.439617454269175
86.5,-30.702525223429802
87.0,-18.164202642569386
