,holder1
549.0,-423.34223067627835
549.5,-422.8772022250829
550.0,-424.8103343132991
550.5,-426.1844568070965
551.0,-422.96853035057563
551.5,-420.5338784489944
552.0,-420.1617380853479
552.5,-418.9630095414775
553.0,-416.69431760719596
553.5,-417.52795370320814
554.0,-418.39888819825046
554.5,-420.2926089556778
555.0,-423.0760445640369
555.5,-427.0657194156442
556.0,-430.91418446108304
556.5,-432.4769726929968
557.0,-432.3129277633593
557.5,-430.5084335373484
558.0,-428.4841810093707
558.5,-424.62220969185273
559.0,-419.177374713968
559.5,-421.98147376422685
560.0,-423.24651435226815
560.5,-423.58655567505707
561.0,-424.2280719237315
561.5,-425.0813680390246
562.0,-433.5535351300329
562.5,-432.53562974001017
563.0,-422.2327467010474
563.5,-428.8042046228204
564.0,-429.5633696659787
564.5,-427.39157987423914
565.0,-433.63457276251194
565.5,-442.06037618536874
566.0,-438.7839327865384
566.5,-437.5997891406429
567.0,-439.5185239179959
567.5,-434.8034937142523
568.0,-432.59684085770573
568.5,-430.94802950506164
569.0,-428.2331269241822
569.5,-428.1348938064151
570.0,-433.7061372458251
570.5,-433.7831417553922
571.0,-432.7080800152537
571.5,-437.16441285225676
572.0,-442.2443522456805
572.5,-433.1725594309989
573.0,-433.4503027394717
573.5,-433.63950493097593
574.0,-427.6388918370362
574.5,-430.66112944669646
575.0,-432.29674837492973
575.5,-433.7263028603892
576.0,-437.9537660214037
576.5,-438.503959021548
577.0,-437.5218935922924
577.5,-437.6516100803933
578.0,-439.74447259466587
578.5,-440.25827369503963
579.0,-440.8710017449986
579.5,-442.14971454756517
580.0,-442.36399674883296
580.5,-443.86726214706135
581.0,-444.4470939109367
581.5,-443.1539621528407
582.0,-443.4341956538321
582.5,-442.9819447709341
583.0,-443.8610717723577
583.5,-444.06053046896653
584.0,-444.4198937796647
584.5,-443.2866764272926
585.0,-446.01250836242133
585.5,-448.42956830339006
586.0,-447.20196938146006
586.5,-445.5970029088519
587.0,-449.0720541627477
587.5,-447.3679406864419
588.0,-444.35423829038643
588.5,-451.30696701774923
589.0,-446.6872159157474
589.5,-439.39818678550574
590.0,-451.1951182020876
590.5,-449.3709417590712
591.0,-437.80193301277313
591.5,-439.31320982367015
592.0,-441.4350076500023
592.5,-441.168258776424
593.0,-442.42180965384165
593.5,-440.54415645406465
594.0,-439.3558858916999
594.5,-442.3381458017906
595.0,-444.3784370278637
595.5,-443.7710768552698
596.0,-445.1453681774687
596.5,-447.3248677995192
597.0,-443.21497486109035
597.5,-449.1570847209015
598.0,-453.4325165863265
598.5,-445.8699132975778
599.0,-447.7652285454597
599.5,-456.05995547365046
600.0,-453.81238048857443
600.5,-454.70829653654187
601.0,-455.68975230768297
601.5,-448.78987985663315
602.0,-450.1249806236443
602.5,-453.62779477014874
603.0,-445.6005670639855
603.5,-442.86814432781586
604.0,-443.9910696411272
604.5,-444.6795864918679
605.0,-449.27089650170217
605.5,-452.81638671623637
606.0,-448.2753716971447
606.5,-449.20561618664874
607.0,-453.8990457344204
607.5,-451.15727250219675
608.0,-447.3657617899843
608.5,-450.3104104840752
609.0,-449.5649861968865
609.5,-452.4398055884526
610.0,-459.87580922111965
610.5,-461.1808397740408
611.0,-457.90829818714366
611.5,-459.41891194974914
612.0,-458.46304017476
612.5,-452.4752595526624
613.0,-452.89142156112496
613.5,-449.553402692707
614.0,-448.983700632891
614.5,-452.187385484292
615.0,-453.83020126423514
615.5,-452.3170767202821
616.0,-456.27658251382195
616.5,-454.9210203218006
617.0,-450.19287272849044
617.5,-452.85174688689006
618.0,-453.8770980422905
618.5,-455.49278583985074
619.0,-460.56607928987034
619.5,-462.455831858385
620.0,-463.00677520697855
620.5,-467.22560936083073
621.0,-468.96923156892603
621.5,-465.20599961388075
622.0,-463.208056178392
622.5,-460.8323967130907
623.0,-454.4087956746589
623.5,-455.9626915559643
624.0,-459.21939141123505
624.5,-459.187032634377
625.0,-465.484331991639
625.5,-469.06827756417863
626.0,-467.83037578085407
626.5,-465.5965090847468
627.0,-466.1588014536295
627.5,-460.77317546176187
628.0,-458.6746384373448
628.5,-457.73013732731147
629.0,-451.50927971828037
629.5,-454.67621914035226
630.0,-460.1810639569254
630.5,-458.13607583815826
631.0,-464.51201748477445
631.5,-473.5549861142829
632.0,-464.4883526490796
632.5,-458.6453748478375
633.0,-466.20057566054345
633.5,-455.7986935231058
634.0,-456.7545905502076
634.5,-467.55782613657453
635.0,-464.6877433195921
635.5,-460.4624374103677
636.0,-469.9293024092732
636.5,-466.1852512364525
637.0,-466.03841381691797
637.5,-474.32854846830253
638.0,-464.5591054573863
638.5,-465.26541783167636
639.0,-472.11056535018037
639.5,-471.363781056428
640.0,-470.69273505923513
640.5,-475.44642696680825
641.0,-474.9378783055772
641.5,-470.3434947530576
642.0,-473.5534854173849
642.5,-467.96193206563225
643.0,-463.73029869881583
643.5,-466.7018661435095
644.0,-464.0736300109585
644.5,-464.24930894899757
645.0,-468.96871570436724
645.5,-468.5697554340952
646.0,-464.0420684793276
646.5,-470.925952736504
647.0,-471.09046663392206
647.5,-466.36153622516287
648.0,-469.0305725546225
648.5,-469.6828129438152
649.0,-468.3718604100581
649.5,-474.3393816240357
650.0,-477.9270655397404
650.5,-472.4066903655321
651.0,-477.3489354589553
651.5,-481.0832321019393
652.0,-475.2756757979089
652.5,-475.36051206941033
653.0,-478.6032232857411
653.5,-476.8197522153784
654.0,-478.24752462327115
654.5,-478.6380340941374
655.0,-478.3215746358206
655.5,-481.1342702262416
656.0,-481.5898579952708
656.5,-477.8105404453522
657.0,-477.2624578002205
657.5,-478.87240254619076
658.0,-472.8815483814094
658.5,-479.5255087220552
659.0,-482.86943658450843
659.5,-476.6717459838359
660.0,-482.98487480741403
660.5,-487.41035781004416
661.0,-481.50117618796776
661.5,-478.9188087117991
662.0,-478.7782085637447
662.5,-474.273906506981
663.0,-475.293543470348
663.5,-478.08230727418237
664.0,-477.18568777454385
664.5,-475.3778278028465
665.0,-482.0606078533894
665.5,-481.4056943478472
666.0,-481.03581945932535
666.5,-482.8026555725578
667.0,-476.05139540372124
667.5,-473.14407654496245
668.0,-475.9553508022639
668.5,-473.68732882195445
669.0,-473.83261504036966
669.5,-479.8125170037541
670.0,-487.29512160402857
670.5,-488.81669839036584
671.0,-495.57435095079666
671.5,-492.13806890257365
672.0,-480.9250023727811
672.5,-484.991739453067
673.0,-483.95530334231086
673.5,-474.96826741775646
674.0,-479.78034581400715
674.5,-486.9140167408864
675.0,-491.7658491751489
675.5,-499.8220590901527
676.0,-499.49790856023446
676.5,-490.3839021343058
677.0,-488.51899764327055
677.5,-489.9238375266955
678.0,-482.84711371815337
678.5,-482.4209157991879
679.0,-481.5496205596995
679.5,-479.24750462174393
680.0,-489.29429517808137
680.5,-494.16855870203415
681.0,-492.09647146043994
681.5,-495.03213761781075
682.0,-494.87088485019
682.5,-487.9818053576327
683.0,-487.392818415052
683.5,-490.57682826433677
684.0,-487.3030579818542
684.5,-488.50033272560506
685.0,-490.7124068496942
685.5,-488.3750245346414
686.0,-490.6025276987102
686.5,-493.67107768042354
687.0,-491.03533806338305
687.5,-489.305737991926
688.0,-491.51851556768656
688.5,-491.1122018826153
689.0,-494.3694644992221
689.5,-496.4833836668421
690.0,-496.12180950803554
690.5,-498.17232423172453
691.0,-499.593015226131
691.5,-499.72132481089
692.0,-497.12099226128123
692.5,-496.3441002360181
693.0,-493.0430829254848
693.5,-493.99241440365836
694.0,-497.00115295612875
694.5,-490.265246070937
695.0,-490.13930008379253
695.5,-491.8166059187836
696.0,-491.73911801165815
696.5,-495.76581606581874
697.0,-499.5879503741007
697.5,-492.31519803329
698.0,-492.3632203340185
698.5,-499.3326443143686
699.0,-498.6136229132245
699.5,-498.7404786978633
700.0,-501.15584674737863
700.5,-499.7640946724762
701.0,-500.42443016704954
701.5,-502.1389475131953
702.0,-497.80118313019506
702.5,-497.3386871050136
703.0,-500.9517086799493
703.5,-500.9768922497633
704.0,-496.0345815008529
704.5,-499.6559507022795
705.0,-501.41185986622554
705.5,-497.00389100647715
706.0,-507.30059449307043
706.5,-503.5450536096273
707.0,-491.82099978614133
707.5,-501.41129710488997
708.0,-506.37589103826696
708.5,-499.67377147794184
709.0,-504.44673796129575
709.5,-509.58709380393395
710.0,-506.7986546701002
710.5,-509.6018193922435
711.0,-511.32758475023263
711.5,-507.2315155389957
712.0,-507.37375346683814
712.5,-514.0089693621001
713.0,-504.95950733255313
713.5,-500.92507131001287
714.0,-505.7600569786225
714.5,-506.6975488240578
715.0,-513.9462286879501
715.5,-517.2293927558208
716.0,-510.0034253622863
716.5,-507.50602113966295
717.0,-512.9301775243822
717.5,-510.43869239663906
718.0,-506.137273016632
718.5,-505.6368843947823
719.0,-504.6871308456067
719.5,-507.12840756127423
720.0,-510.4897629879411
720.5,-510.05385743591717
721.0,-509.2253248431267
721.5,-509.3253159888294
722.0,-508.2120802713531
722.5,-508.9297885627112
723.0,-510.2874033906332
723.5,-505.86836689126244
724.0,-503.7910416403047
724.5,-510.0952203941629
725.0,-512.6624438184641
725.5,-513.2056491986784
726.0,-512.6991639956815
726.5,-506.11827621407576
727.0,-503.9680625476849
727.5,-506.40531624128494
728.0,-504.89197597215207
728.5,-504.8935235658279
729.0,-504.9074519089103
729.5,-507.24225490117044
730.0,-510.63364230301454
730.5,-516.3745582854297
731.0,-515.417488838877
731.5,-515.0194289867442
732.0,-513.9873246953043
732.5,-511.1552066238788
733.0,-511.01144274702824
733.5,-515.3404193953102
734.0,-512.5128899932455
734.5,-509.8241101202248
735.0,-517.6407712929208
735.5,-521.5131320505014
736.0,-521.5131320505014
736.5,-517.43728617294
737.0,-512.7209385304773
737.5,-509.4843898599924
738.0,-511.47215669464345
738.5,-511.4250254326979
739.0,-510.3642672098657
739.5,-511.14325876780856
740.0,-515.8878563078827
740.5,-519.2298217205463
741.0,-524.1444381182939
741.5,-530.1218798045525
742.0,-523.5358838815831
742.5,-521.3043006978208
743.0,-527.2842495579835
743.5,-521.7483662892271
744.0,-524.373561346094
744.5,-527.6646762215676
745.0,-523.2938387877058
745.5,-522.9766578404935
746.0,-526.4834401759118
746.5,-526.0038448639623
747.0,-524.4327378651104
747.5,-526.8148128096507
748.0,-517.8855724743693
748.5,-515.7963210120073
749.0,-525.2729405407493
749.5,-524.4960672741952
750.0,-522.6775321528356
750.5,-528.5940765690666
751.0,-528.0367155767689
751.5,-524.7754595191385
752.0,-528.5757579660699
752.5,-526.7014164003123
753.0,-525.027013836627
753.5,-528.7713463901162
754.0,-526.0575597120587
754.5,-524.9240285120178
755.0,-528.8642020106657
755.5,-529.6027324714801
756.0,-527.6787452549842
756.5,-528.4257171358488
757.0,-526.849704012523
757.5,-525.2251058271315
758.0,-527.4380565602271
758.5,-527.3358504436219
759.0,-525.22188077178
759.5,-526.6496423573392
760.0,-528.1841049353078
760.5,-526.3408739706235
761.0,-526.6982274194048
761.5,-526.2451107498343
762.0,-523.101994891014
762.5,-524.708397126519
763.0,-527.4001783933361
763.5,-527.642079189434
764.0,-529.541095675337
764.5,-533.3980887194929
765.0,-536.7222081043847
765.5,-542.2458224545128
766.0,-541.8216879937811
766.5,-538.0062599247597
767.0,-535.5456797737559
767.5,-538.2006939665772
768.0,-538.5088995919577
768.5,-538.2209533746974
769.0,-534.943994111308
769.5,-532.1804571666207
770.0,-539.1258736040527
770.5,-541.9785108195979
771.0,-539.3322663242739
771.5,-535.3379270469702
772.0,-534.5603784668144
772.5,-529.9392637508047
773.0,-529.8004961845389
773.5,-533.8010258365441
774.0,-532.2686700061431
774.5,-537.9547672624535
775.0,-548.2445769226755
775.5,-552.2711992205012
776.0,-552.5826226863436
776.5,-551.5704964223547
777.0,-541.3946459328077
777.5,-530.8657564980642
778.0,-532.9131760344015
778.5,-527.526236932747
779.0,-523.7045246954683
779.5,-527.7410710730186
780.0,-534.7300979065973
780.5,-536.7769077848195
781.0,-539.5544380065879
781.5,-536.7009350043702
782.0,-533.7848464481149
782.5,-539.6103533958076
783.0,-537.8095748375965
783.5,-537.0447821810709
784.0,-537.0447821810709
784.5,-539.0545905014071
785.0,-544.4734194121379
785.5,-549.484058766676
786.0,-549.3438186415794
786.5,-544.2792667509896
787.0,-543.4997954029324
787.5,-540.3414380912443
788.0,-537.3047382367199
788.5,-539.1849635444017
789.0,-538.4721325179612
789.5,-536.2730488013933
790.0,-541.1619441200992
790.5,-543.4394392495756
791.0,-542.8332514964325
791.5,-549.3767589384855
792.0,-549.7344875614906
792.5,-543.4636379870524
793.0,-538.022861384191
793.5,-539.9300595541437
794.0,-540.7940857930342
794.5,-550.8791441202634
795.0,-554.1137880600706
795.5,-546.7972485583316
796.0,-552.202196022759
796.5,-556.1926428674825
797.0,-555.1426240068253
797.5,-550.671582588036
798.0,-547.0298565774872
798.5,-546.6511181979126
799.0,-550.8126444889822
799.5,-552.7361158409186
800.0,-548.0006198832313
800.5,-548.5656322652419
801.0,-551.9687438616002
801.5,-549.8335335567439
802.0,-546.9106918644485
802.5,-544.1946649633775
803.0,-543.2970606313997
803.5,-545.1413161103117
804.0,-547.8168783068113
804.5,-544.878232400311
805.0,-547.0739395488586
805.5,-549.8755530698812
806.0,-551.2978385547417
806.5,-553.8435111058044
807.0,-552.9658631566117
807.5,-549.581416477918
808.0,-547.8638111593106
808.5,-551.8288038758834
809.0,-549.995046060366
809.5,-551.5132354563495
810.0,-552.6253925479303
810.5,-550.9460508774221
811.0,-551.8199403848312
811.5,-553.8129596586239
812.0,-553.5237003315788
812.5,-553.168803552479
813.0,-553.2866371185095
813.5,-553.2708798010829
814.0,-555.3767327228773
814.5,-558.8630392035059
815.0,-558.3467742185624
815.5,-555.086910634494
816.0,-561.0489918222181
816.5,-558.532135537548
817.0,-550.9264160725425
817.5,-556.0111523364103
818.0,-557.781787088664
818.5,-549.2235002678005
819.0,-554.8025285723684
819.5,-561.4005733598539
820.0,-559.6670844632629
820.5,-564.5310775928223
821.0,-564.6997653034867
821.5,-560.3442270416033
822.0,-558.3218143103035
822.5,-558.7803132870164
823.0,-556.8900917507206
823.5,-555.8573309043873
824.0,-555.8049941000776
824.5,-556.6528878473173
825.0,-564.0224351380335
825.5,-572.1813489969784
826.0,-567.7253578365
826.5,-566.2777949882682
827.0,-564.123732178634
827.5,-558.4319640196206
828.0,-556.8044582339916
828.5,-557.8345459639763
829.0,-553.2584990516764
829.5,-556.2658956348047
830.0,-562.6892535314795
830.5,-562.7265833668113
831.0,-563.7950326612439
831.5,-564.6003910307869
832.0,-558.6262537636603
832.5,-558.1932594193202
833.0,-560.5597646335457
833.5,-560.6734424235515
834.0,-563.0910651258555
834.5,-567.7582793746953
835.0,-567.1361936137921
835.5,-568.224667832455
836.0,-573.0989530010752
836.5,-573.3915672514727
837.0,-572.7514262310184
837.5,-571.1762572496979
838.0,-570.092097534616
838.5,-571.2853391554542
839.0,-574.9532083160466
839.5,-574.6430546706558
840.0,-575.2114436206857
840.5,-576.0931499449028
841.0,-575.6412056947845
841.5,-575.1093962316377
842.0,-573.9301298506597
842.5,-569.7001342636294
843.0,-565.5199430548948
843.5,-568.8261659077921
844.0,-566.611700048023
844.5,-565.7253040459991
845.0,-569.3392166597175
845.5,-572.4750166211612
846.0,-570.5408997006052
846.5,-570.4542344547591
847.0,-569.3725133721362
847.5,-567.1722103393387
848.0,-569.2867644171845
848.5,-570.8041969713186
849.0,-566.8308017950964
849.5,-568.7023584137253
850.0,-574.9628906969933
850.5,-575.8274796972196
851.0,-582.5203064806014
851.5,-579.3570250072149
852.0,-569.026039975864
852.5,-569.8972883185736
853.0,-576.4839407964391
853.5,-567.3729754461933
854.0,-572.609610374178
854.5,-582.8511163530032
855.0,-578.3796023589866
855.5,-582.4160080462051
856.0,-583.1754544700324
856.5,-579.5636522113275
857.0,-577.1432157023385
857.5,-578.7101308507216
858.0,-575.0309848187287
858.5,-575.1701744559977
859.0,-578.0955377519738
859.5,-574.544102468958
860.0,-578.9947004999606
860.5,-583.8459196686658
861.0,-580.4421226578594
861.5,-576.7917712475918
862.0,-577.7732053740655
862.5,-576.4155652940328
863.0,-579.7786991908224
863.5,-580.4882690874645
864.0,-575.5666398176763
864.5,-576.0182088935704
865.0,-581.0612034175219
865.5,-582.577801930496
866.0,-578.3512478454875
866.5,-574.6884507518137
867.0,-571.5645625719952
867.5,-571.8310769616835
868.0,-576.6243497499354
868.5,-577.8280024555023
869.0,-574.9501347733614
869.5,-577.6319739232299
870.0,-582.4746759155515
870.5,-583.8605226038637
871.0,-586.7499413231824
871.5,-585.4202156484257
872.0,-582.9291093023527
872.5,-586.4214618599061
873.0,-588.084104154633
873.5,-585.3899203298017
874.0,-587.162337159623
874.5,-587.4615746780601
875.0,-590.5155505841307
875.5,-593.1605288664482
876.0,-592.3816671765062
876.5,-587.0361848266543
877.0,-584.9065083416081
877.5,-589.1855146691503
878.0,-587.4983994711669
878.5,-588.5250637363529
879.0,-587.898234185977
879.5,-590.0754712188602
880.0,-595.0145460900853
880.5,-596.1915614257164
881.0,-593.973906585039
881.5,-595.7633000485159
882.0,-593.8314341733076
882.5,-590.79074087776
883.0,-594.9041510745435
883.5,-592.197471062085
884.0,-580.7741518464906
884.5,-589.6230111041825
885.0,-606.0365082493038
885.5,-606.185077242183
886.0,-602.4986153128127
886.5,-592.817994799532
887.0,-589.279914275929
887.5,-597.2841914204041
888.0,-601.7288114005763
888.5,-589.431715539052
889.0,-580.5515797378405
889.5,-590.413925266087
890.0,-602.4857093194938
890.5,-606.647093477249
891.0,-608.4884593931441
891.5,-586.3147969419397
892.0,-569.4040280069871
892.5,-589.3765216387177
893.0,-604.1236824659858
893.5,-605.1253976452458
894.0,-589.311569601118
894.5,-593.4029852089941
895.0,-606.2334747171367
895.5,-611.1745192530398
896.0,-607.881239910886
896.5,-600.6818341309527
897.0,-600.8915096256374
897.5,-603.2978229895427
898.0,-592.3949858614722
898.5,-590.5560694003698
899.0,-595.6976301294601
899.5,-603.0459945062761
900.0,-604.8483928070514
900.5,-603.2859184228065
901.0,-600.0745020964255
901.5,-606.4888817853148
902.0,-605.9788721090745
902.5,-597.2018118185839
903.0,-594.7050273549207
903.5,-594.7390744157889
904.0,-600.1156962262696
904.5,-606.3386894424254
905.0,-605.5987268261576
905.5,-603.6705657964159
906.0,-606.9642708170161
906.5,-608.0813953596258
907.0,-605.440168819554
907.5,-602.9486367950326
908.0,-602.501804293722
908.5,-603.5130864157054
909.0,-608.2363423143206
909.5,-608.4902883674897
910.0,-603.0047722383634
910.5,-605.0429531094244
911.0,-611.9693258475193
911.5,-616.9836015060803
912.0,-616.3189551153687
912.5,-604.1394397834122
913.0,-594.9710811941986
913.5,-598.0875043689359
914.0,-607.3388678503435
914.5,-605.7399330248836
915.0,-602.865910878543
915.5,-604.696807990599
916.0,-603.8391128167451
916.5,-609.6381808039494
917.0,-611.539751360534
917.5,-608.4234532438724
918.0,-608.535731345425
918.5,-611.1795841050696
919.0,-609.0824323393268
919.5,-608.6786727249375
920.0,-611.6387973557867
920.5,-608.6984667727218
921.0,-607.21267944293
921.5,-605.851828737322
922.0,-602.0808588138974
922.5,-602.9650506673513
923.0,-604.6582624464822
923.5,-604.9434850431696
924.0,-600.7870705009086
924.5,-608.0586540297137
925.0,-615.8111099058082
925.5,-616.4282715050155
926.0,-617.4486227423869
926.5,-616.2033545574627
927.0,-613.7930477525346
927.5,-612.3451566268536
928.0,-612.543436204473
928.5,-611.8647460324572
929.0,-615.6744057977771
929.5,-620.1408549397613
930.0,-617.1043354574606
930.5,-620.9814796864016
931.0,-623.5963502372076
931.5,-620.2247604905901
932.0,-620.3006899817071
932.5,-619.4794227820702
933.0,-613.2535183582294
933.5,-611.4489591982192
934.0,-612.7941463799568
934.5,-609.1286004135995
935.0,-612.2257574299263
935.5,-617.7672683120494
936.0,-615.2654839303573
936.5,-613.3475283610082
937.0,-612.9279969994147
937.5,-610.337786938977
938.0,-610.1300342121926
938.5,-614.4027996608085
939.0,-614.5668445904457
939.5,-618.6266517699119
940.0,-624.0009756382688
940.5,-623.3257558278294
941.0,-624.5434775668122
941.5,-625.7765814489974
942.0,-622.938763615316
942.5,-621.4522295445204
943.0,-617.8321878826557
943.5,-612.4261004657781
944.0,-613.6237972805322
944.5,-619.0239143768192
945.0,-616.8224858213481
945.5,-617.8402865954814
946.0,-619.2017469592047
946.5,-615.303874354362
947.0,-617.7270308764777
947.5,-619.1838323899866
948.0,-618.2748790377199
948.5,-618.7496331591954
949.0,-620.6514201624484
949.5,-621.5861667426464
950.0,-624.8317953508514
950.5,-629.7877379109095
951.0,-629.7951663605535
951.5,-628.44677576813
952.0,-626.8107023018947
952.5,-619.0036549686984
953.0,-614.551368653687
953.5,-613.5206712655886
954.0,-613.5206712655886
954.5,-617.2555306699096
955.0,-628.6578256991581
955.5,-630.819532683615
956.0,-628.123765190664
956.5,-630.7738083250113
957.0,-630.3417952055663
957.5,-624.7894042709339
958.0,-624.9016751575981
958.5,-627.0156881187735
959.0,-627.2897528897282
959.5,-633.1801758005834
960.0,-637.4026210063456
960.5,-635.5921708895216
961.0,-637.513813267115
961.5,-638.8854935210087
962.0,-634.6418076822313
962.5,-631.2423720717833
963.0,-630.2156428725963
963.5,-624.2378981610034
964.0,-627.7636917287541
964.5,-632.7045991817688
965.0,-629.7002472817692
965.5,-634.2024317686316
966.0,-635.7472116377719
966.5,-632.6157261799096
967.0,-631.5718039003987
967.5,-635.7243072513706
968.0,-632.9305911477726
968.5,-633.5905009638996
969.0,-636.2341877810989
969.5,-633.1495991012903
970.0,-635.1631735936505
970.5,-639.0554041553478
971.0,-638.168304701654
971.5,-634.2677120836845
972.0,-632.4575433475292
972.5,-629.5537417471248
973.0,-631.4902973001396
973.5,-633.7958367028928
974.0,-633.5630410966262
974.5,-634.7989118887172
975.0,-639.288856316507
975.5,-640.0030942462885
976.0,-640.0030942462885
976.5,-637.6916458495
977.0,-634.0101766232715
977.5,-637.3330730844896
978.0,-639.7954353130597
978.5,-635.1065078559812
979.0,-634.4987256123848
979.5,-637.4611012885803
980.0,-640.1704755467074
980.5,-642.0616752158028
981.0,-642.1021940320425
981.5,-639.6009074776863
982.0,-636.6734230043635
982.5,-639.9773948119146
983.0,-641.4949745497827
983.5,-639.0887946613234
984.0,-633.3436637407948
984.5,-630.9485926168222
985.0,-638.2146387183716
985.5,-647.7164598541524
986.0,-648.6549870361497
986.5,-638.7922663336791
987.0,-635.7874490733439
987.5,-641.5909253576838
988.0,-646.908738608483
988.5,-645.4132941498564
989.0,-643.9339821828812
989.5,-645.8113540019891
990.0,-652.485616876149
990.5,-654.7671379136491
991.0,-649.7447094305974
991.5,-646.270567252707
992.0,-646.4225128136061
992.5,-645.7252515174803
993.0,-646.2368015725073
993.5,-646.2368015725073
994.0,-646.2368015725073
994.5,-649.3798236377718
995.0,-652.1609901635615
995.5,-651.6998072481658
996.0,-651.5757183734318
996.5,-650.6994989722475
997.0,-646.2215637270847
997.5,-643.6120826983098
998.0,-643.3231985454895
998.5,-639.261140320676
999.0,-641.2023386547179
999.5,-648.363779689093
1000.0,-656.0485454772315
1000.5,-656.461237124118
1001.0,-657.0435075204523
1001.5,-650.2528071612707
1002.0,-649.2188738954856
1002.5,-652.1269431026936
1003.0,-648.316767472815
1003.5,-643.7235094429693
1004.0,-647.6351913452269
1004.5,-652.4744482280828
1005.0,-652.9167786387
1005.5,-656.429769386043
1006.0,-653.6286717295787
1006.5,-656.4604867756688
1007.0,-657.6209006518685
1007.5,-654.3638725191508
1008.0,-650.5824446142211
1008.5,-651.0371557742448
1009.0,-653.945506362121
1009.5,-655.870009443175
1010.0,-658.3562421317752
1010.5,-656.289407329323
1011.0,-657.032299190497
1011.5,-658.4706702702301
1012.0,-657.0808373557849
1012.5,-653.7147742140887
1013.0,-653.6977506836547
1013.5,-655.0600551893826
1014.0,-654.026731581712
1014.5,-657.1728776938845
1015.0,-657.140302470358
1015.5,-658.0375604876671
1016.0,-658.8128291629212
1016.5,-658.0691617011876
1017.0,-656.0694614402441
1017.5,-656.5043821599286
1018.0,-657.2494781696709
1018.5,-657.6710297001651
1019.0,-659.3311323539882
1019.5,-659.0819228754024
1020.0,-658.2063600291106
1020.5,-662.7515957582268
1021.0,-665.13962659358
1021.5,-663.0642565775215
1022.0,-661.6483584338329
1022.5,-658.4792126987242
1023.0,-655.4790310045281
1023.5,-661.6221337555444
1024.0,-665.4109533141864
1024.5,-659.8648609775918
1025.0,-657.7013755230114
1025.5,-660.2551864687891
1026.0,-657.9366097617363
1026.5,-662.1148782025705
1027.0,-658.0903374002019
1027.5,-653.9787092809839
1028.0,-654.8701232382589
1028.5,-660.6203752869508
1029.0,-661.304173600329
1029.5,-662.7806717606213
1030.0,-667.7194652511782
1030.5,-669.8035580679549
1031.0,-669.9216513699871
1031.5,-670.1873612995593
1032.0,-666.5766845635275
1032.5,-667.1086816137863
1033.0,-669.6678856890409
1033.5,-665.9428277113325
1034.0,-663.2417608824612
1034.5,-665.8564907429338
1035.0,-667.6554980459111
1035.5,-668.5155849554451
1036.0,-670.2466857237991
1036.5,-660.3298461394515
1037.0,-657.2171843268119
1037.5,-665.6570387458631
1038.0,-662.8576257659666
1038.5,-659.8618162944616
1039.0,-667.6796967833873
1039.5,-673.1762805521344
1040.0,-669.5234436126302
1040.5,-674.4795420142904
1041.0,-675.1587949476424
1041.5,-671.6121792104346
1042.0,-668.1005989738783
1042.5,-664.2332525641061
1043.0,-662.1460645599778
1043.5,-663.6596111749336
1044.0,-667.7725091146037
1044.5,-669.3814870654578
1045.0,-674.0895484079826
1045.5,-675.5048931696905
1046.0,-675.5667969167234
1046.5,-677.0134542963951
1047.0,-678.4196938682708
1047.5,-673.9938789807496
1048.0,-667.2255050953671
1048.5,-664.7946538942058
1049.0,-664.955744326826
1049.5,-672.606542417875
1050.0,-677.606763472794
1050.5,-672.6258061713203
1051.0,-671.1150841853819
1051.5,-676.0805980170969
1052.0,-674.7187155823718
1052.5,-676.6377317403935
1053.0,-675.5741128141001
1053.5,-673.7310694365277
1054.0,-676.4829723728104
1054.5,-682.7512426244572
1055.0,-684.3543151887203
1055.5,-684.9937852245041
1056.0,-684.4404176732302
1056.5,-681.4055792600502
1057.0,-680.9777471687407
1057.5,-682.2028785986566
1058.0,-682.2028785986566
1058.5,-682.5093021464698
1059.0,-684.8131532652133
1059.5,-685.2005206519489
1060.0,-688.3227205477574
1060.5,-690.374173207007
1061.0,-689.9108691142653
1061.5,-687.9936927529209
1062.0,-681.6795105555611
1062.5,-679.4714948064945
1063.0,-680.9774188912936
1063.5,-684.3833911911146
1064.0,-674.2709451454986
1064.5,-674.3242198853701
1065.0,-687.179344631769
1065.5,-692.590327350787
1066.0,-693.5281691183357
1066.5,-688.8488302486462
1067.0,-680.1234754596852
1067.5,-677.8572355569428
1068.0,-686.3554512125606
1068.5,-683.8139777268573
1069.0,-678.8863853513658
1069.5,-680.2587113378192
1070.0,-687.6129847086697
1070.5,-690.662869772715
1071.0,-694.3510127712054
1071.5,-691.0621489410789
1072.0,-686.8325285282726
1072.5,-688.1435748555864
1073.0,-691.564272743716
1073.5,-689.5972811817436
1074.0,-688.5782502690471
1074.5,-688.0516571705986
1075.0,-686.9288328657326
1075.5,-692.5642527421885
1076.0,-694.8560044921935
1076.5,-689.8208922344006
1077.0,-684.096101528748
1077.5,-686.164812202322
1078.0,-685.3878263835028
1078.5,-689.1399906989259
1079.0,-687.0467061136512
1079.5,-685.0556889715368
1080.0,-690.1445665816482
1080.5,-694.0760172795779
1081.0,-691.3086420139812
1081.5,-685.5529968358122
1082.0,-683.8680893938429
1082.5,-685.9455228681356
1083.0,-695.0015251944966
1083.5,-693.4435673307247
1084.0,-691.2542381439922
1084.5,-693.0984539410165
